trial_id,subject,label1,label2,dissimilarity
T001,voxceleb_resnet221_LM,VF19B_Can_utt1,VF19B_Can_utt2,0.16732477153976605
T002,voxceleb_resnet221_LM,VF19B_Can_utt1,VF19D_Can_utt2,0.5519435267049293
T003,voxceleb_resnet221_LM,VF19B_Can_utt1,VF21A_Can_utt2,0.6842806191839756
T004,voxceleb_resnet221_LM,VF19B_Can_utt1,VF21B_Can_utt2,0.5775546007180319
T005,voxceleb_resnet221_LM,VF19B_Can_utt1,VF21C_Can_utt2,0.6372573367652388
T006,voxceleb_resnet221_LM,VF19B_Can_utt1,VF21D_Can_utt2,0.6136042395958978
T007,voxceleb_resnet221_LM,VF19B_Can_utt1,VF23B_Can_utt2,0.4917356814646601
T008,voxceleb_resnet221_LM,VF19B_Can_utt1,VF23C_Can_utt2,0.6471439695269592
T009,voxceleb_resnet221_LM,VF19B_Can_utt1,VF26A_Can_utt2,0.6512532263801227
T010,voxceleb_resnet221_LM,VF19B_Can_utt1,VF32A_Can_utt2,0.5483161262518066
T011,voxceleb_resnet221_LM,VF19D_Can_utt1,VF19D_Can_utt2,0.11590679938552334
T012,voxceleb_resnet221_LM,VF19D_Can_utt1,VF21A_Can_utt2,0.8991546904572416
T013,voxceleb_resnet221_LM,VF19D_Can_utt1,VF21B_Can_utt2,0.45182207713780015
T014,voxceleb_resnet221_LM,VF19D_Can_utt1,VF21C_Can_utt2,0.5234523148547701
T015,voxceleb_resnet221_LM,VF19D_Can_utt1,VF21D_Can_utt2,0.6598384784133824
T016,voxceleb_resnet221_LM,VF19D_Can_utt1,VF23B_Can_utt2,0.7334017301576483
T017,voxceleb_resnet221_LM,VF19D_Can_utt1,VF23C_Can_utt2,0.4823851322381844
T018,voxceleb_resnet221_LM,VF19D_Can_utt1,VF26A_Can_utt2,0.8128470086008979
T019,voxceleb_resnet221_LM,VF19D_Can_utt1,VF32A_Can_utt2,0.4867795046497521
T020,voxceleb_resnet221_LM,VF21A_Can_utt1,VF21A_Can_utt2,0.23853099395897198
T021,voxceleb_resnet221_LM,VF21A_Can_utt1,VF21B_Can_utt2,0.676866362998823
T022,voxceleb_resnet221_LM,VF21A_Can_utt1,VF21C_Can_utt2,0.6704625014908716
T023,voxceleb_resnet221_LM,VF21A_Can_utt1,VF21D_Can_utt2,0.8314655411280605
T024,voxceleb_resnet221_LM,VF21A_Can_utt1,VF23B_Can_utt2,0.788661411012447
T025,voxceleb_resnet221_LM,VF21A_Can_utt1,VF23C_Can_utt2,0.7316988993892457
T026,voxceleb_resnet221_LM,VF21A_Can_utt1,VF26A_Can_utt2,0.5549752043515477
T027,voxceleb_resnet221_LM,VF21A_Can_utt1,VF32A_Can_utt2,0.8051478484066332
T028,voxceleb_resnet221_LM,VF21B_Can_utt1,VF21B_Can_utt2,0.105094162485035
T029,voxceleb_resnet221_LM,VF21B_Can_utt1,VF21C_Can_utt2,0.4582556084339661
T030,voxceleb_resnet221_LM,VF21B_Can_utt1,VF21D_Can_utt2,0.5674076389232963
T031,voxceleb_resnet221_LM,VF21B_Can_utt1,VF23B_Can_utt2,0.8294395379650634
T032,voxceleb_resnet221_LM,VF21B_Can_utt1,VF23C_Can_utt2,0.6754684981640651
T033,voxceleb_resnet221_LM,VF21B_Can_utt1,VF26A_Can_utt2,0.6025151782870883
T034,voxceleb_resnet221_LM,VF21B_Can_utt1,VF32A_Can_utt2,0.4908024317626383
T035,voxceleb_resnet221_LM,VF21C_Can_utt1,VF21C_Can_utt2,0.21608512045400735
