trial_id,subject,label1,label2,dissimilarity
T001,subjE005,VF19B_Can_utt1,VF19B_Can_utt2,0.5
T002,subjE005,VF19B_Can_utt1,VF19D_Can_utt2,0.5
T003,subjE005,VF19B_Can_utt1,VF21A_Can_utt2,0.75
T004,subjE005,VF19B_Can_utt1,VF21B_Can_utt2,0.25
T005,subjE005,VF19B_Can_utt1,VF21C_Can_utt2,0.5
T006,subjE005,VF19B_Can_utt1,VF21D_Can_utt2,0.125
T007,subjE005,VF19B_Can_utt1,VF23B_Can_utt2,0.5
T008,subjE005,VF19B_Can_utt1,VF23C_Can_utt2,0.625
T009,subjE005,VF19B_Can_utt1,VF26A_Can_utt2,0.5
T010,subjE005,VF19B_Can_utt1,VF32A_Can_utt2,0.625
T011,subjE005,VF19D_Can_utt1,VF19D_Can_utt2,0.125
T012,subjE005,VF19D_Can_utt1,VF21A_Can_utt2,0.25
T013,subjE005,VF19D_Can_utt1,VF21B_Can_utt2,0.625
T014,subjE005,VF19D_Can_utt1,VF21C_Can_utt2,0.75
T015,subjE005,VF19D_Can_utt1,VF21D_Can_utt2,0.25
T016,subjE005,VF19D_Can_utt1,VF23B_Can_utt2,0.25
T017,subjE005,VF19D_Can_utt1,VF23C_Can_utt2,0.625
T018,subjE005,VF19D_Can_utt1,VF26A_Can_utt2,0.125
T019,subjE005,VF19D_Can_utt1,VF32A_Can_utt2,0.125
T020,subjE005,VF21A_Can_utt1,VF21A_Can_utt2,0.375
T021,subjE005,VF21A_Can_utt1,VF21B_Can_utt2,0.625
T022,subjE005,VF21A_Can_utt1,VF21C_Can_utt2,0.5
T023,subjE005,VF21A_Can_utt1,VF21D_Can_utt2,0.5
T024,subjE005,VF21A_Can_utt1,VF23B_Can_utt2,0.625
T025,subjE005,VF21A_Can_utt1,VF23C_Can_utt2,0.375
T026,subjE005,VF21A_Can_utt1,VF26A_Can_utt2,0.625
T027,subjE005,VF21A_Can_utt1,VF32A_Can_utt2,0.25
T028,subjE005,VF21B_Can_utt1,VF21B_Can_utt2,0.125
T029,subjE005,VF21B_Can_utt1,VF21C_Can_utt2,0.125
T030,subjE005,VF21B_Can_utt1,VF21D_Can_utt2,0.5
T031,subjE005,VF21B_Can_utt1,VF23B_Can_utt2,0.375
T032,subjE005,VF21B_Can_utt1,VF23C_Can_utt2,0.125
T033,subjE005,VF21B_Can_utt1,VF26A_Can_utt2,0.375
T034,subjE005,VF21B_Can_utt1,VF32A_Can_utt2,0.625
T035,subjE005,VF21C_Can_utt1,VF21C_Can_utt2,0.25
T036,subjE005,VF21C_Can_utt1,VF21D_Can_utt2,0.25
T037,subjE005,VF21C_Can_utt1,VF23B_Can_utt2,0.625
T038,subjE005,VF21C_Can_utt1,VF23C_Can_utt2,0.25
T039,subjE005,VF21C_Can_utt1,VF26A_Can_utt2,0.25
T040,subjE005,VF21C_Can_utt1,VF32A_Can_utt2,0.375
T041,subjE005,VF21D_Can_utt1,VF21D_Can_utt2,0.125
T042,subjE005,VF21D_Can_utt1,VF23B_Can_utt2,0.625
T043,subjE005,VF21D_Can_utt1,VF23C_Can_utt2,0.25
T044,subjE005,VF21D_Can_utt1,VF26A_Can_utt2,0.25
T045,subjE005,VF21D_Can_utt1,VF32A_Can_utt2,0.125
T046,subjE005,VF23B_Can_utt1,VF23B_Can_utt2,0.25
T047,subjE005,VF23B_Can_utt1,VF23C_Can_utt2,0.5
T048,subjE005,VF23B_Can_utt1,VF26A_Can_utt2,0.25
T049,subjE005,VF23B_Can_utt1,VF32A_Can_utt2,0.375
T050,subjE005,VF23C_Can_utt1,VF23C_Can_utt2,0.375
T051,subjE005,VF23C_Can_utt1,VF26A_Can_utt2,0.375
T052,subjE005,VF23C_Can_utt1,VF32A_Can_utt2,0.625
T053,subjE005,VF26A_Can_utt1,VF26A_Can_utt2,0.25
T054,subjE005,VF26A_Can_utt1,VF32A_Can_utt2,0.25
T055,subjE005,VF32A_Can_utt1,VF32A_Can_utt2,0.0
T056,subjE005,VF19B_Can_utt1,VF19B_Eng_utt2,0.625
T057,subjE005,VF19B_Can_utt1,VF19D_Eng_utt2,0.625
T058,subjE005,VF19B_Can_utt1,VF21A_Eng_utt2,0.25
T059,subjE005,VF19B_Can_utt1,VF21B_Eng_utt2,0.5
T060,subjE005,VF19B_Can_utt1,VF21C_Eng_utt2,0.125
T061,subjE005,VF19B_Can_utt1,VF21D_Eng_utt2,0.25
T062,subjE005,VF19B_Can_utt1,VF23B_Eng_utt2,0.75
T063,subjE005,VF19B_Can_utt1,VF23C_Eng_utt2,0.625
T064,subjE005,VF19B_Can_utt1,VF26A_Eng_utt2,1.0
T065,subjE005,VF19B_Can_utt1,VF32A_Eng_utt2,0.375
T066,subjE005,VF19D_Can_utt1,VF19D_Eng_utt2,0.625
T067,subjE005,VF19D_Can_utt1,VF21A_Eng_utt2,0.625
T068,subjE005,VF19D_Can_utt1,VF21B_Eng_utt2,0.625
T069,subjE005,VF19D_Can_utt1,VF21C_Eng_utt2,0.875
T070,subjE005,VF19D_Can_utt1,VF21D_Eng_utt2,0.625
T071,subjE005,VF19D_Can_utt1,VF23B_Eng_utt2,0.125
T072,subjE005,VF19D_Can_utt1,VF23C_Eng_utt2,0.75
T073,subjE005,VF19D_Can_utt1,VF26A_Eng_utt2,0.375
T074,subjE005,VF19D_Can_utt1,VF32A_Eng_utt2,0.25
T075,subjE005,VF21A_Can_utt1,VF21A_Eng_utt2,0.625
T076,subjE005,VF21A_Can_utt1,VF21B_Eng_utt2,0.625
T077,subjE005,VF21A_Can_utt1,VF21C_Eng_utt2,0.5
