trial_id,subject,label1,label2,dissimilarity
T001,subjC013,VF19B_Can_utt1,VF19B_Can_utt2,0.0
T002,subjC013,VF19B_Can_utt1,VF19D_Can_utt2,1.0
T003,subjC013,VF19B_Can_utt1,VF21A_Can_utt2,0.125
T004,subjC013,VF19B_Can_utt1,VF21B_Can_utt2,0.125
T005,subjC013,VF19B_Can_utt1,VF21C_Can_utt2,0.125
T006,subjC013,VF19B_Can_utt1,VF21D_Can_utt2,0.125
T007,subjC013,VF19B_Can_utt1,VF23B_Can_utt2,0.75
T008,subjC013,VF19B_Can_utt1,VF23C_Can_utt2,0.75
T009,subjC013,VF19B_Can_utt1,VF26A_Can_utt2,0.375
T010,subjC013,VF19B_Can_utt1,VF32A_Can_utt2,1.0
T011,subjC013,VF19D_Can_utt1,VF19D_Can_utt2,0.0
T012,subjC013,VF19D_Can_utt1,VF21A_Can_utt2,0.125
T013,subjC013,VF19D_Can_utt1,VF21B_Can_utt2,0.5
T014,subjC013,VF19D_Can_utt1,VF21C_Can_utt2,0.875
T015,subjC013,VF19D_Can_utt1,VF21D_Can_utt2,0.0
T016,subjC013,VF19D_Can_utt1,VF23B_Can_utt2,0.0
T017,subjC013,VF19D_Can_utt1,VF23C_Can_utt2,0.125
T018,subjC013,VF19D_Can_utt1,VF26A_Can_utt2,0.375
T019,subjC013,VF19D_Can_utt1,VF32A_Can_utt2,0.5
T020,subjC013,VF21A_Can_utt1,VF21A_Can_utt2,0.25
T021,subjC013,VF21A_Can_utt1,VF21B_Can_utt2,0.875
T022,subjC013,VF21A_Can_utt1,VF21C_Can_utt2,0.0
T023,subjC013,VF21A_Can_utt1,VF21D_Can_utt2,0.0
T024,subjC013,VF21A_Can_utt1,VF23B_Can_utt2,1.0
T025,subjC013,VF21A_Can_utt1,VF23C_Can_utt2,0.875
T026,subjC013,VF21A_Can_utt1,VF26A_Can_utt2,0.375
T027,subjC013,VF21A_Can_utt1,VF32A_Can_utt2,0.0
T028,subjC013,VF21B_Can_utt1,VF21B_Can_utt2,0.0
