trial_id,subject,label1,label2,dissimilarity
T001,subjE016,VF19B_Can_utt1,VF19B_Can_utt2,0.0
T002,subjE016,VF19B_Can_utt1,VF19D_Can_utt2,0.625
T003,subjE016,VF19B_Can_utt1,VF21A_Can_utt2,0.75
T004,subjE016,VF19B_Can_utt1,VF21B_Can_utt2,0.25
T005,subjE016,VF19B_Can_utt1,VF21C_Can_utt2,0.125
T006,subjE016,VF19B_Can_utt1,VF21D_Can_utt2,0.375
T007,subjE016,VF19B_Can_utt1,VF23B_Can_utt2,0.75
T008,subjE016,VF19B_Can_utt1,VF23C_Can_utt2,0.125
T009,subjE016,VF19B_Can_utt1,VF26A_Can_utt2,1.0
T010,subjE016,VF19B_Can_utt1,VF32A_Can_utt2,1.0
T011,subjE016,VF19D_Can_utt1,VF19D_Can_utt2,0.5
T012,subjE016,VF19D_Can_utt1,VF21A_Can_utt2,0.25
T013,subjE016,VF19D_Can_utt1,VF21B_Can_utt2,0.875
T014,subjE016,VF19D_Can_utt1,VF21C_Can_utt2,0.5
T015,subjE016,VF19D_Can_utt1,VF21D_Can_utt2,0.125
T016,subjE016,VF19D_Can_utt1,VF23B_Can_utt2,0.875
T017,subjE016,VF19D_Can_utt1,VF23C_Can_utt2,0.625
T018,subjE016,VF19D_Can_utt1,VF26A_Can_utt2,0.25
T019,subjE016,VF19D_Can_utt1,VF32A_Can_utt2,0.25
T020,subjE016,VF21A_Can_utt1,VF21A_Can_utt2,0.125
T021,subjE016,VF21A_Can_utt1,VF21B_Can_utt2,0.625
T022,subjE016,VF21A_Can_utt1,VF21C_Can_utt2,0.375
T023,subjE016,VF21A_Can_utt1,VF21D_Can_utt2,0.75
T024,subjE016,VF21A_Can_utt1,VF23B_Can_utt2,0.75
T025,subjE016,VF21A_Can_utt1,VF23C_Can_utt2,0.875
T026,subjE016,VF21A_Can_utt1,VF26A_Can_utt2,0.625
T027,subjE016,VF21A_Can_utt1,VF32A_Can_utt2,0.25
T028,subjE016,VF21B_Can_utt1,VF21B_Can_utt2,0.125
T029,subjE016,VF21B_Can_utt1,VF21C_Can_utt2,0.75
T030,subjE016,VF21B_Can_utt1,VF21D_Can_utt2,0.125
T031,subjE016,VF21B_Can_utt1,VF23B_Can_utt2,0.75
T032,subjE016,VF21B_Can_utt1,VF23C_Can_utt2,0.75
T033,subjE016,VF21B_Can_utt1,VF26A_Can_utt2,0.5
T034,subjE016,VF21B_Can_utt1,VF32A_Can_utt2,0.375
T035,subjE016,VF21C_Can_utt1,VF21C_Can_utt2,0.125
