trial_id,subject,label1,label2,dissimilarity
T001,subjC015,VF19B_Can_utt1,VF19B_Can_utt2,0.0
T002,subjC015,VF19B_Can_utt1,VF19D_Can_utt2,1.0
T003,subjC015,VF19B_Can_utt1,VF21A_Can_utt2,0.5
T004,subjC015,VF19B_Can_utt1,VF21B_Can_utt2,0.125
T005,subjC015,VF19B_Can_utt1,VF21C_Can_utt2,0.0
T006,subjC015,VF19B_Can_utt1,VF21D_Can_utt2,0.625
T007,subjC015,VF19B_Can_utt1,VF23B_Can_utt2,1.0
T008,subjC015,VF19B_Can_utt1,VF23C_Can_utt2,0.75
T009,subjC015,VF19B_Can_utt1,VF26A_Can_utt2,1.0
T010,subjC015,VF19B_Can_utt1,VF32A_Can_utt2,0.875
T011,subjC015,VF19D_Can_utt1,VF19D_Can_utt2,0.0
T012,subjC015,VF19D_Can_utt1,VF21A_Can_utt2,0.375
T013,subjC015,VF19D_Can_utt1,VF21B_Can_utt2,0.75
T014,subjC015,VF19D_Can_utt1,VF21C_Can_utt2,0.75
T015,subjC015,VF19D_Can_utt1,VF21D_Can_utt2,0.125
T016,subjC015,VF19D_Can_utt1,VF23B_Can_utt2,0.5
T017,subjC015,VF19D_Can_utt1,VF23C_Can_utt2,0.125
T018,subjC015,VF19D_Can_utt1,VF26A_Can_utt2,0.375
T019,subjC015,VF19D_Can_utt1,VF32A_Can_utt2,0.0
T020,subjC015,VF21A_Can_utt1,VF21A_Can_utt2,0.0
T021,subjC015,VF21A_Can_utt1,VF21B_Can_utt2,0.25
T022,subjC015,VF21A_Can_utt1,VF21C_Can_utt2,0.375
T023,subjC015,VF21A_Can_utt1,VF21D_Can_utt2,0.25
T024,subjC015,VF21A_Can_utt1,VF23B_Can_utt2,0.625
T025,subjC015,VF21A_Can_utt1,VF23C_Can_utt2,0.125
T026,subjC015,VF21A_Can_utt1,VF26A_Can_utt2,1.0
T027,subjC015,VF21A_Can_utt1,VF32A_Can_utt2,0.125
T028,subjC015,VF21B_Can_utt1,VF21B_Can_utt2,0.0
T029,subjC015,VF21B_Can_utt1,VF21C_Can_utt2,0.25
T030,subjC015,VF21B_Can_utt1,VF21D_Can_utt2,0.125
T031,subjC015,VF21B_Can_utt1,VF23B_Can_utt2,1.0
T032,subjC015,VF21B_Can_utt1,VF23C_Can_utt2,0.875
T033,subjC015,VF21B_Can_utt1,VF26A_Can_utt2,0.75
T034,subjC015,VF21B_Can_utt1,VF32A_Can_utt2,0.625
T035,subjC015,VF21C_Can_utt1,VF21C_Can_utt2,0.0
T036,subjC015,VF21C_Can_utt1,VF21D_Can_utt2,0.125
T037,subjC015,VF21C_Can_utt1,VF23B_Can_utt2,0.375
T038,subjC015,VF21C_Can_utt1,VF23C_Can_utt2,0.5
T039,subjC015,VF21C_Can_utt1,VF26A_Can_utt2,0.875
T040,subjC015,VF21C_Can_utt1,VF32A_Can_utt2,0.25
T041,subjC015,VF21D_Can_utt1,VF21D_Can_utt2,0.0
T042,subjC015,VF21D_Can_utt1,VF23B_Can_utt2,0.5
T043,subjC015,VF21D_Can_utt1,VF23C_Can_utt2,0.75
T044,subjC015,VF21D_Can_utt1,VF26A_Can_utt2,0.625
T045,subjC015,VF21D_Can_utt1,VF32A_Can_utt2,0.875
T046,subjC015,VF23B_Can_utt1,VF23B_Can_utt2,0.0
T047,subjC015,VF23B_Can_utt1,VF23C_Can_utt2,0.125
T048,subjC015,VF23B_Can_utt1,VF26A_Can_utt2,1.0
T049,subjC015,VF23B_Can_utt1,VF32A_Can_utt2,0.625
T050,subjC015,VF23C_Can_utt1,VF23C_Can_utt2,0.0
T051,subjC015,VF23C_Can_utt1,VF26A_Can_utt2,0.75
T052,subjC015,VF23C_Can_utt1,VF32A_Can_utt2,0.5
T053,subjC015,VF26A_Can_utt1,VF26A_Can_utt2,0.0
T054,subjC015,VF26A_Can_utt1,VF32A_Can_utt2,0.375
T055,subjC015,VF32A_Can_utt1,VF32A_Can_utt2,0.0
T056,subjC015,VF19B_Can_utt1,VF19B_Eng_utt2,0.5
T057,subjC015,VF19B_Can_utt1,VF19D_Eng_utt2,0.875
T058,subjC015,VF19B_Can_utt1,VF21A_Eng_utt2,0.625
T059,subjC015,VF19B_Can_utt1,VF21B_Eng_utt2,0.25
T060,subjC015,VF19B_Can_utt1,VF21C_Eng_utt2,0.5
T061,subjC015,VF19B_Can_utt1,VF21D_Eng_utt2,0.75
T062,subjC015,VF19B_Can_utt1,VF23B_Eng_utt2,0.75
T063,subjC015,VF19B_Can_utt1,VF23C_Eng_utt2,1.0
T064,subjC015,VF19B_Can_utt1,VF26A_Eng_utt2,0.875
T065,subjC015,VF19B_Can_utt1,VF32A_Eng_utt2,0.625
T066,subjC015,VF19D_Can_utt1,VF19D_Eng_utt2,0.25
T067,subjC015,VF19D_Can_utt1,VF21A_Eng_utt2,0.75
T068,subjC015,VF19D_Can_utt1,VF21B_Eng_utt2,0.875
T069,subjC015,VF19D_Can_utt1,VF21C_Eng_utt2,0.75
T070,subjC015,VF19D_Can_utt1,VF21D_Eng_utt2,1.0
T071,subjC015,VF19D_Can_utt1,VF23B_Eng_utt2,0.625
T072,subjC015,VF19D_Can_utt1,VF23C_Eng_utt2,0.625
T073,subjC015,VF19D_Can_utt1,VF26A_Eng_utt2,0.875
T074,subjC015,VF19D_Can_utt1,VF32A_Eng_utt2,0.25
T075,subjC015,VF21A_Can_utt1,VF21A_Eng_utt2,0.25
T076,subjC015,VF21A_Can_utt1,VF21B_Eng_utt2,0.625
T077,subjC015,VF21A_Can_utt1,VF21C_Eng_utt2,0.375
T078,subjC015,VF21A_Can_utt1,VF21D_Eng_utt2,0.5
T079,subjC015,VF21A_Can_utt1,VF23B_Eng_utt2,0.625
T080,subjC015,VF21A_Can_utt1,VF23C_Eng_utt2,0.625
T081,subjC015,VF21A_Can_utt1,VF26A_Eng_utt2,0.875
T082,subjC015,VF21A_Can_utt1,VF32A_Eng_utt2,0.75
T083,subjC015,VF21B_Can_utt1,VF21B_Eng_utt2,0.375
T084,subjC015,VF21B_Can_utt1,VF21C_Eng_utt2,0.75
T085,subjC015,VF21B_Can_utt1,VF21D_Eng_utt2,0.375
T086,subjC015,VF21B_Can_utt1,VF23B_Eng_utt2,1.0
T087,subjC015,VF21B_Can_utt1,VF23C_Eng_utt2,1.0
T088,subjC015,VF21B_Can_utt1,VF26A_Eng_utt2,0.75
T089,subjC015,VF21B_Can_utt1,VF32A_Eng_utt2,0.875
T090,subjC015,VF21C_Can_utt1,VF21C_Eng_utt2,0.125
T091,subjC015,VF21C_Can_utt1,VF21D_Eng_utt2,0.125
T092,subjC015,VF21C_Can_utt1,VF23B_Eng_utt2,0.75
T093,subjC015,VF21C_Can_utt1,VF23C_Eng_utt2,0.625
T094,subjC015,VF21C_Can_utt1,VF26A_Eng_utt2,0.5
T095,subjC015,VF21C_Can_utt1,VF32A_Eng_utt2,0.75
T096,subjC015,VF21D_Can_utt1,VF21D_Eng_utt2,0.125
T097,subjC015,VF21D_Can_utt1,VF23B_Eng_utt2,0.625
T098,subjC015,VF21D_Can_utt1,VF23C_Eng_utt2,0.875
T099,subjC015,VF21D_Can_utt1,VF26A_Eng_utt2,0.25
T100,subjC015,VF21D_Can_utt1,VF32A_Eng_utt2,0.75
T101,subjC015,VF23B_Can_utt1,VF23B_Eng_utt2,0.0
T102,subjC015,VF23B_Can_utt1,VF23C_Eng_utt2,0.125
T103,subjC015,VF23B_Can_utt1,VF26A_Eng_utt2,0.875
T104,subjC015,VF23B_Can_utt1,VF32A_Eng_utt2,0.75
T105,subjC015,VF23C_Can_utt1,VF23C_Eng_utt2,0.0
T106,subjC015,VF23C_Can_utt1,VF26A_Eng_utt2,0.875
T107,subjC015,VF23C_Can_utt1,VF32A_Eng_utt2,0.75
T108,subjC015,VF26A_Can_utt1,VF26A_Eng_utt2,0.0
T109,subjC015,VF26A_Can_utt1,VF32A_Eng_utt2,0.75
T110,subjC015,VF32A_Can_utt1,VF32A_Eng_utt2,0.25
T111,subjC015,VF19B_Eng_utt1,VF19B_Eng_utt2,0.125
T112,subjC015,VF19B_Eng_utt1,VF19D_Eng_utt2,0.375
T113,subjC015,VF19B_Eng_utt1,VF21A_Eng_utt2,0.375
T114,subjC015,VF19B_Eng_utt1,VF21B_Eng_utt2,0.625
T115,subjC015,VF19B_Eng_utt1,VF21C_Eng_utt2,0.25
T116,subjC015,VF19B_Eng_utt1,VF21D_Eng_utt2,0.75
T117,subjC015,VF19B_Eng_utt1,VF23B_Eng_utt2,0.25
T118,subjC015,VF19B_Eng_utt1,VF23C_Eng_utt2,0.5
T119,subjC015,VF19B_Eng_utt1,VF26A_Eng_utt2,0.625
T120,subjC015,VF19B_Eng_utt1,VF32A_Eng_utt2,0.5
T121,subjC015,VF19D_Eng_utt1,VF19D_Eng_utt2,0.0
T122,subjC015,VF19D_Eng_utt1,VF21A_Eng_utt2,0.25
T123,subjC015,VF19D_Eng_utt1,VF21B_Eng_utt2,0.75
T124,subjC015,VF19D_Eng_utt1,VF21C_Eng_utt2,0.5
T125,subjC015,VF19D_Eng_utt1,VF21D_Eng_utt2,0.625
T126,subjC015,VF19D_Eng_utt1,VF23B_Eng_utt2,0.375
T127,subjC015,VF19D_Eng_utt1,VF23C_Eng_utt2,0.25
T128,subjC015,VF19D_Eng_utt1,VF26A_Eng_utt2,0.875
T129,subjC015,VF19D_Eng_utt1,VF32A_Eng_utt2,0.375
T130,subjC015,VF21A_Eng_utt1,VF21A_Eng_utt2,0.0
T131,subjC015,VF21A_Eng_utt1,VF21B_Eng_utt2,0.25
T132,subjC015,VF21A_Eng_utt1,VF21C_Eng_utt2,0.25
T133,subjC015,VF21A_Eng_utt1,VF21D_Eng_utt2,0.125
T134,subjC015,VF21A_Eng_utt1,VF23B_Eng_utt2,0.75
T135,subjC015,VF21A_Eng_utt1,VF23C_Eng_utt2,0.25
T136,subjC015,VF21A_Eng_utt1,VF26A_Eng_utt2,1.0
T137,subjC015,VF21A_Eng_utt1,VF32A_Eng_utt2,0.625
T138,subjC015,VF21B_Eng_utt1,VF21B_Eng_utt2,0.0
T139,subjC015,VF21B_Eng_utt1,VF21C_Eng_utt2,0.0
T140,subjC015,VF21B_Eng_utt1,VF21D_Eng_utt2,0.0
T141,subjC015,VF21B_Eng_utt1,VF23B_Eng_utt2,0.875
T142,subjC015,VF21B_Eng_utt1,VF23C_Eng_utt2,0.25
T143,subjC015,VF21B_Eng_utt1,VF26A_Eng_utt2,0.875
T144,subjC015,VF21B_Eng_utt1,VF32A_Eng_utt2,0.875
T145,subjC015,VF21C_Eng_utt1,VF21C_Eng_utt2,0.125
T146,subjC015,VF21C_Eng_utt1,VF21D_Eng_utt2,0.25
T147,subjC015,VF21C_Eng_utt1,VF23B_Eng_utt2,0.75
T148,subjC015,VF21C_Eng_utt1,VF23C_Eng_utt2,0.375
T149,subjC015,VF21C_Eng_utt1,VF26A_Eng_utt2,0.875
T150,subjC015,VF21C_Eng_utt1,VF32A_Eng_utt2,0.5
T151,subjC015,VF21D_Eng_utt1,VF21D_Eng_utt2,0.0
T152,subjC015,VF21D_Eng_utt1,VF23B_Eng_utt2,0.75
T153,subjC015,VF21D_Eng_utt1,VF23C_Eng_utt2,0.875
T154,subjC015,VF21D_Eng_utt1,VF26A_Eng_utt2,0.375
T155,subjC015,VF21D_Eng_utt1,VF32A_Eng_utt2,0.875
T156,subjC015,VF23B_Eng_utt1,VF23B_Eng_utt2,0.0
T157,subjC015,VF23B_Eng_utt1,VF23C_Eng_utt2,0.0
T158,subjC015,VF23B_Eng_utt1,VF26A_Eng_utt2,1.0
T159,subjC015,VF23B_Eng_utt1,VF32A_Eng_utt2,0.375
T160,subjC015,VF23C_Eng_utt1,VF23C_Eng_utt2,0.0
T161,subjC015,VF23C_Eng_utt1,VF26A_Eng_utt2,1.0
T162,subjC015,VF23C_Eng_utt1,VF32A_Eng_utt2,0.5
T163,subjC015,VF26A_Eng_utt1,VF26A_Eng_utt2,0.0
T164,subjC015,VF26A_Eng_utt1,VF32A_Eng_utt2,0.875
T165,subjC015,VF32A_Eng_utt1,VF32A_Eng_utt2,0.0
T166,subjC015,VF19B_Eng_utt1,VF19B_Can_utt2,0.125
T167,subjC015,VF19B_Eng_utt1,VF19D_Can_utt2,0.625
T168,subjC015,VF19B_Eng_utt1,VF21A_Can_utt2,0.125
T169,subjC015,VF19B_Eng_utt1,VF21B_Can_utt2,0.375
T170,subjC015,VF19B_Eng_utt1,VF21C_Can_utt2,0.25
T171,subjC015,VF19B_Eng_utt1,VF21D_Can_utt2,0.125
T172,subjC015,VF19B_Eng_utt1,VF23B_Can_utt2,0.75
T173,subjC015,VF19B_Eng_utt1,VF23C_Can_utt2,0.25
T174,subjC015,VF19B_Eng_utt1,VF26A_Can_utt2,1.0
T175,subjC015,VF19B_Eng_utt1,VF32A_Can_utt2,0.5
T176,subjC015,VF19D_Eng_utt1,VF19D_Can_utt2,0.125
T177,subjC015,VF19D_Eng_utt1,VF21A_Can_utt2,0.375
T178,subjC015,VF19D_Eng_utt1,VF21B_Can_utt2,0.625
T179,subjC015,VF19D_Eng_utt1,VF21C_Can_utt2,0.625
T180,subjC015,VF19D_Eng_utt1,VF21D_Can_utt2,0.875
T181,subjC015,VF19D_Eng_utt1,VF23B_Can_utt2,0.75
T182,subjC015,VF19D_Eng_utt1,VF23C_Can_utt2,0.75
T183,subjC015,VF19D_Eng_utt1,VF26A_Can_utt2,0.75
T184,subjC015,VF19D_Eng_utt1,VF32A_Can_utt2,0.75
T185,subjC015,VF21A_Eng_utt1,VF21A_Can_utt2,0.125
T186,subjC015,VF21A_Eng_utt1,VF21B_Can_utt2,0.25
T187,subjC015,VF21A_Eng_utt1,VF21C_Can_utt2,1.0
T188,subjC015,VF21A_Eng_utt1,VF21D_Can_utt2,0.125
T189,subjC015,VF21A_Eng_utt1,VF23B_Can_utt2,0.625
T190,subjC015,VF21A_Eng_utt1,VF23C_Can_utt2,0.375
T191,subjC015,VF21A_Eng_utt1,VF26A_Can_utt2,1.0
T192,subjC015,VF21A_Eng_utt1,VF32A_Can_utt2,0.875
T193,subjC015,VF21B_Eng_utt1,VF21B_Can_utt2,0.0
T194,subjC015,VF21B_Eng_utt1,VF21C_Can_utt2,0.125
T195,subjC015,VF21B_Eng_utt1,VF21D_Can_utt2,0.375
T196,subjC015,VF21B_Eng_utt1,VF23B_Can_utt2,0.875
T197,subjC015,VF21B_Eng_utt1,VF23C_Can_utt2,0.375
T198,subjC015,VF21B_Eng_utt1,VF26A_Can_utt2,1.0
T199,subjC015,VF21B_Eng_utt1,VF32A_Can_utt2,0.75
T200,subjC015,VF21C_Eng_utt1,VF21C_Can_utt2,0.75
T201,subjC015,VF21C_Eng_utt1,VF21D_Can_utt2,0.75
T202,subjC015,VF21C_Eng_utt1,VF23B_Can_utt2,0.875
T203,subjC015,VF21C_Eng_utt1,VF23C_Can_utt2,0.625
T204,subjC015,VF21C_Eng_utt1,VF26A_Can_utt2,1.0
T205,subjC015,VF21C_Eng_utt1,VF32A_Can_utt2,1.0
T206,subjC015,VF21D_Eng_utt1,VF21D_Can_utt2,0.25
T207,subjC015,VF21D_Eng_utt1,VF23B_Can_utt2,0.875
T208,subjC015,VF21D_Eng_utt1,VF23C_Can_utt2,0.375
T209,subjC015,VF21D_Eng_utt1,VF26A_Can_utt2,0.75
T210,subjC015,VF21D_Eng_utt1,VF32A_Can_utt2,0.875
T211,subjC015,VF23B_Eng_utt1,VF23B_Can_utt2,0.0
T212,subjC015,VF23B_Eng_utt1,VF23C_Can_utt2,0.125
T213,subjC015,VF23B_Eng_utt1,VF26A_Can_utt2,1.0
T214,subjC015,VF23B_Eng_utt1,VF32A_Can_utt2,0.625
T215,subjC015,VF23C_Eng_utt1,VF23C_Can_utt2,0.0
T216,subjC015,VF23C_Eng_utt1,VF26A_Can_utt2,0.875
T217,subjC015,VF23C_Eng_utt1,VF32A_Can_utt2,0.75
T218,subjC015,VF26A_Eng_utt1,VF26A_Can_utt2,0.5
T219,subjC015,VF26A_Eng_utt1,VF32A_Can_utt2,0.125
T220,subjC015,VF32A_Eng_utt1,VF32A_Can_utt2,0.0
