trial_id,subject,label1,label2,dissimilarity
T001,subjE003,VF19B_Can_utt1,VF19B_Can_utt2,0.0
T002,subjE003,VF19B_Can_utt1,VF19D_Can_utt2,0.375
T003,subjE003,VF19B_Can_utt1,VF21A_Can_utt2,0.75
T004,subjE003,VF19B_Can_utt1,VF21B_Can_utt2,0.125
T005,subjE003,VF19B_Can_utt1,VF21C_Can_utt2,0.0
T006,subjE003,VF19B_Can_utt1,VF21D_Can_utt2,0.25
T007,subjE003,VF19B_Can_utt1,VF23B_Can_utt2,0.0
T008,subjE003,VF19B_Can_utt1,VF23C_Can_utt2,0.25
T009,subjE003,VF19B_Can_utt1,VF26A_Can_utt2,0.375
T010,subjE003,VF19B_Can_utt1,VF32A_Can_utt2,0.625
T011,subjE003,VF19D_Can_utt1,VF19D_Can_utt2,0.0
T012,subjE003,VF19D_Can_utt1,VF21A_Can_utt2,0.125
T013,subjE003,VF19D_Can_utt1,VF21B_Can_utt2,0.625
T014,subjE003,VF19D_Can_utt1,VF21C_Can_utt2,0.5
T015,subjE003,VF19D_Can_utt1,VF21D_Can_utt2,0.125
T016,subjE003,VF19D_Can_utt1,VF23B_Can_utt2,0.5
T017,subjE003,VF19D_Can_utt1,VF23C_Can_utt2,0.25
T018,subjE003,VF19D_Can_utt1,VF26A_Can_utt2,0.625
T019,subjE003,VF19D_Can_utt1,VF32A_Can_utt2,0.125
T020,subjE003,VF21A_Can_utt1,VF21A_Can_utt2,0.0
T021,subjE003,VF21A_Can_utt1,VF21B_Can_utt2,0.25
T022,subjE003,VF21A_Can_utt1,VF21C_Can_utt2,0.25
T023,subjE003,VF21A_Can_utt1,VF21D_Can_utt2,0.25
T024,subjE003,VF21A_Can_utt1,VF23B_Can_utt2,0.375
T025,subjE003,VF21A_Can_utt1,VF23C_Can_utt2,0.625
T026,subjE003,VF21A_Can_utt1,VF26A_Can_utt2,0.0
T027,subjE003,VF21A_Can_utt1,VF32A_Can_utt2,0.125
