trial_id,subject,label1,label2,dissimilarity
T001,subjE011,VF19B_Can_utt1,VF19B_Can_utt2,0.125
T002,subjE011,VF19B_Can_utt1,VF19D_Can_utt2,0.875
T003,subjE011,VF19B_Can_utt1,VF21A_Can_utt2,0.375
T004,subjE011,VF19B_Can_utt1,VF21B_Can_utt2,0.25
T005,subjE011,VF19B_Can_utt1,VF21C_Can_utt2,0.75
T006,subjE011,VF19B_Can_utt1,VF21D_Can_utt2,0.125
T007,subjE011,VF19B_Can_utt1,VF23B_Can_utt2,0.875
T008,subjE011,VF19B_Can_utt1,VF23C_Can_utt2,0.625
T009,subjE011,VF19B_Can_utt1,VF26A_Can_utt2,0.625
T010,subjE011,VF19B_Can_utt1,VF32A_Can_utt2,0.875
T011,subjE011,VF19D_Can_utt1,VF19D_Can_utt2,0.0
T012,subjE011,VF19D_Can_utt1,VF21A_Can_utt2,0.0
T013,subjE011,VF19D_Can_utt1,VF21B_Can_utt2,0.5
T014,subjE011,VF19D_Can_utt1,VF21C_Can_utt2,0.875
T015,subjE011,VF19D_Can_utt1,VF21D_Can_utt2,0.375
T016,subjE011,VF19D_Can_utt1,VF23B_Can_utt2,0.375
T017,subjE011,VF19D_Can_utt1,VF23C_Can_utt2,0.125
T018,subjE011,VF19D_Can_utt1,VF26A_Can_utt2,0.625
T019,subjE011,VF19D_Can_utt1,VF32A_Can_utt2,0.0
T020,subjE011,VF21A_Can_utt1,VF21A_Can_utt2,0.75
T021,subjE011,VF21A_Can_utt1,VF21B_Can_utt2,0.25
T022,subjE011,VF21A_Can_utt1,VF21C_Can_utt2,0.5
T023,subjE011,VF21A_Can_utt1,VF21D_Can_utt2,0.125
T024,subjE011,VF21A_Can_utt1,VF23B_Can_utt2,0.875
T025,subjE011,VF21A_Can_utt1,VF23C_Can_utt2,0.875
T026,subjE011,VF21A_Can_utt1,VF26A_Can_utt2,0.25
T027,subjE011,VF21A_Can_utt1,VF32A_Can_utt2,0.625
T028,subjE011,VF21B_Can_utt1,VF21B_Can_utt2,0.0
T029,subjE011,VF21B_Can_utt1,VF21C_Can_utt2,0.25
T030,subjE011,VF21B_Can_utt1,VF21D_Can_utt2,0.375
T031,subjE011,VF21B_Can_utt1,VF23B_Can_utt2,0.875
T032,subjE011,VF21B_Can_utt1,VF23C_Can_utt2,0.75
T033,subjE011,VF21B_Can_utt1,VF26A_Can_utt2,0.25
T034,subjE011,VF21B_Can_utt1,VF32A_Can_utt2,1.0
T035,subjE011,VF21C_Can_utt1,VF21C_Can_utt2,0.0
T036,subjE011,VF21C_Can_utt1,VF21D_Can_utt2,0.25
T037,subjE011,VF21C_Can_utt1,VF23B_Can_utt2,0.625
T038,subjE011,VF21C_Can_utt1,VF23C_Can_utt2,0.375
T039,subjE011,VF21C_Can_utt1,VF26A_Can_utt2,0.5
T040,subjE011,VF21C_Can_utt1,VF32A_Can_utt2,1.0
T041,subjE011,VF21D_Can_utt1,VF21D_Can_utt2,0.0
T042,subjE011,VF21D_Can_utt1,VF23B_Can_utt2,0.625
T043,subjE011,VF21D_Can_utt1,VF23C_Can_utt2,0.625
T044,subjE011,VF21D_Can_utt1,VF26A_Can_utt2,0.875
T045,subjE011,VF21D_Can_utt1,VF32A_Can_utt2,1.0
T046,subjE011,VF23B_Can_utt1,VF23B_Can_utt2,0.0
T047,subjE011,VF23B_Can_utt1,VF23C_Can_utt2,0.625
T048,subjE011,VF23B_Can_utt1,VF26A_Can_utt2,0.625
T049,subjE011,VF23B_Can_utt1,VF32A_Can_utt2,0.625
T050,subjE011,VF23C_Can_utt1,VF23C_Can_utt2,0.0
T051,subjE011,VF23C_Can_utt1,VF26A_Can_utt2,0.75
T052,subjE011,VF23C_Can_utt1,VF32A_Can_utt2,0.5
T053,subjE011,VF26A_Can_utt1,VF26A_Can_utt2,0.0
T054,subjE011,VF26A_Can_utt1,VF32A_Can_utt2,0.125
T055,subjE011,VF32A_Can_utt1,VF32A_Can_utt2,0.0
T056,subjE011,VF19B_Can_utt1,VF19B_Eng_utt2,0.125
T057,subjE011,VF19B_Can_utt1,VF19D_Eng_utt2,1.0
T058,subjE011,VF19B_Can_utt1,VF21A_Eng_utt2,0.625
T059,subjE011,VF19B_Can_utt1,VF21B_Eng_utt2,0.375
T060,subjE011,VF19B_Can_utt1,VF21C_Eng_utt2,0.875
T061,subjE011,VF19B_Can_utt1,VF21D_Eng_utt2,0.625
T062,subjE011,VF19B_Can_utt1,VF23B_Eng_utt2,0.875
T063,subjE011,VF19B_Can_utt1,VF23C_Eng_utt2,0.875
T064,subjE011,VF19B_Can_utt1,VF26A_Eng_utt2,0.875
T065,subjE011,VF19B_Can_utt1,VF32A_Eng_utt2,0.625
T066,subjE011,VF19D_Can_utt1,VF19D_Eng_utt2,0.0
T067,subjE011,VF19D_Can_utt1,VF21A_Eng_utt2,0.625
T068,subjE011,VF19D_Can_utt1,VF21B_Eng_utt2,0.25
T069,subjE011,VF19D_Can_utt1,VF21C_Eng_utt2,0.875
T070,subjE011,VF19D_Can_utt1,VF21D_Eng_utt2,0.875
T071,subjE011,VF19D_Can_utt1,VF23B_Eng_utt2,0.875
T072,subjE011,VF19D_Can_utt1,VF23C_Eng_utt2,0.625
T073,subjE011,VF19D_Can_utt1,VF26A_Eng_utt2,0.625
T074,subjE011,VF19D_Can_utt1,VF32A_Eng_utt2,0.0
T075,subjE011,VF21A_Can_utt1,VF21A_Eng_utt2,0.5
T076,subjE011,VF21A_Can_utt1,VF21B_Eng_utt2,0.5
T077,subjE011,VF21A_Can_utt1,VF21C_Eng_utt2,0.375
T078,subjE011,VF21A_Can_utt1,VF21D_Eng_utt2,0.375
T079,subjE011,VF21A_Can_utt1,VF23B_Eng_utt2,1.0
