trial_id,subject,label1,label2,dissimilarity
T001,subjE019,VF19B_Can_utt1,VF19B_Can_utt2,0.0
T002,subjE019,VF19B_Can_utt1,VF19D_Can_utt2,0.875
T003,subjE019,VF19B_Can_utt1,VF21A_Can_utt2,0.25
T004,subjE019,VF19B_Can_utt1,VF21B_Can_utt2,0.75
T005,subjE019,VF19B_Can_utt1,VF21C_Can_utt2,0.875
T006,subjE019,VF19B_Can_utt1,VF21D_Can_utt2,1.0
T007,subjE019,VF19B_Can_utt1,VF23B_Can_utt2,0.875
T008,subjE019,VF19B_Can_utt1,VF23C_Can_utt2,0.5
T009,subjE019,VF19B_Can_utt1,VF26A_Can_utt2,1.0
T010,subjE019,VF19B_Can_utt1,VF32A_Can_utt2,0.875
T011,subjE019,VF19D_Can_utt1,VF19D_Can_utt2,0.0
T012,subjE019,VF19D_Can_utt1,VF21A_Can_utt2,0.25
T013,subjE019,VF19D_Can_utt1,VF21B_Can_utt2,0.875
T014,subjE019,VF19D_Can_utt1,VF21C_Can_utt2,1.0
T015,subjE019,VF19D_Can_utt1,VF21D_Can_utt2,0.5
T016,subjE019,VF19D_Can_utt1,VF23B_Can_utt2,0.875
T017,subjE019,VF19D_Can_utt1,VF23C_Can_utt2,0.75
T018,subjE019,VF19D_Can_utt1,VF26A_Can_utt2,0.875
T019,subjE019,VF19D_Can_utt1,VF32A_Can_utt2,0.125
T020,subjE019,VF21A_Can_utt1,VF21A_Can_utt2,0.125
T021,subjE019,VF21A_Can_utt1,VF21B_Can_utt2,0.75
T022,subjE019,VF21A_Can_utt1,VF21C_Can_utt2,0.875
T023,subjE019,VF21A_Can_utt1,VF21D_Can_utt2,0.375
T024,subjE019,VF21A_Can_utt1,VF23B_Can_utt2,0.875
T025,subjE019,VF21A_Can_utt1,VF23C_Can_utt2,0.625
T026,subjE019,VF21A_Can_utt1,VF26A_Can_utt2,0.5
T027,subjE019,VF21A_Can_utt1,VF32A_Can_utt2,0.375
T028,subjE019,VF21B_Can_utt1,VF21B_Can_utt2,0.0
T029,subjE019,VF21B_Can_utt1,VF21C_Can_utt2,0.625
T030,subjE019,VF21B_Can_utt1,VF21D_Can_utt2,0.75
T031,subjE019,VF21B_Can_utt1,VF23B_Can_utt2,1.0
T032,subjE019,VF21B_Can_utt1,VF23C_Can_utt2,0.75
T033,subjE019,VF21B_Can_utt1,VF26A_Can_utt2,1.0
T034,subjE019,VF21B_Can_utt1,VF32A_Can_utt2,0.75
T035,subjE019,VF21C_Can_utt1,VF21C_Can_utt2,0.125
T036,subjE019,VF21C_Can_utt1,VF21D_Can_utt2,0.25
T037,subjE019,VF21C_Can_utt1,VF23B_Can_utt2,0.5
T038,subjE019,VF21C_Can_utt1,VF23C_Can_utt2,0.875
T039,subjE019,VF21C_Can_utt1,VF26A_Can_utt2,0.875
T040,subjE019,VF21C_Can_utt1,VF32A_Can_utt2,0.75
T041,subjE019,VF21D_Can_utt1,VF21D_Can_utt2,0.75
T042,subjE019,VF21D_Can_utt1,VF23B_Can_utt2,1.0
T043,subjE019,VF21D_Can_utt1,VF23C_Can_utt2,0.875
T044,subjE019,VF21D_Can_utt1,VF26A_Can_utt2,1.0
T045,subjE019,VF21D_Can_utt1,VF32A_Can_utt2,0.75
T046,subjE019,VF23B_Can_utt1,VF23B_Can_utt2,0.25
T047,subjE019,VF23B_Can_utt1,VF23C_Can_utt2,0.5
T048,subjE019,VF23B_Can_utt1,VF26A_Can_utt2,0.875
T049,subjE019,VF23B_Can_utt1,VF32A_Can_utt2,0.875
T050,subjE019,VF23C_Can_utt1,VF23C_Can_utt2,0.0
