trial_id,subject,label1,label2,dissimilarity
T001,subjE013,VF19B_Can_utt1,VF19B_Can_utt2,0.0
T002,subjE013,VF19B_Can_utt1,VF19D_Can_utt2,0.75
T003,subjE013,VF19B_Can_utt1,VF21A_Can_utt2,0.625
T004,subjE013,VF19B_Can_utt1,VF21B_Can_utt2,0.0
T005,subjE013,VF19B_Can_utt1,VF21C_Can_utt2,0.375
T006,subjE013,VF19B_Can_utt1,VF21D_Can_utt2,0.125
T007,subjE013,VF19B_Can_utt1,VF23B_Can_utt2,0.875
T008,subjE013,VF19B_Can_utt1,VF23C_Can_utt2,0.75
T009,subjE013,VF19B_Can_utt1,VF26A_Can_utt2,1.0
T010,subjE013,VF19B_Can_utt1,VF32A_Can_utt2,0.875
T011,subjE013,VF19D_Can_utt1,VF19D_Can_utt2,0.0
T012,subjE013,VF19D_Can_utt1,VF21A_Can_utt2,0.0
T013,subjE013,VF19D_Can_utt1,VF21B_Can_utt2,0.75
T014,subjE013,VF19D_Can_utt1,VF21C_Can_utt2,0.75
T015,subjE013,VF19D_Can_utt1,VF21D_Can_utt2,0.625
T016,subjE013,VF19D_Can_utt1,VF23B_Can_utt2,0.75
T017,subjE013,VF19D_Can_utt1,VF23C_Can_utt2,0.375
T018,subjE013,VF19D_Can_utt1,VF26A_Can_utt2,0.875
T019,subjE013,VF19D_Can_utt1,VF32A_Can_utt2,0.5
T020,subjE013,VF21A_Can_utt1,VF21A_Can_utt2,0.125
T021,subjE013,VF21A_Can_utt1,VF21B_Can_utt2,0.875
T022,subjE013,VF21A_Can_utt1,VF21C_Can_utt2,0.75
T023,subjE013,VF21A_Can_utt1,VF21D_Can_utt2,0.5
T024,subjE013,VF21A_Can_utt1,VF23B_Can_utt2,0.625
T025,subjE013,VF21A_Can_utt1,VF23C_Can_utt2,0.625
T026,subjE013,VF21A_Can_utt1,VF26A_Can_utt2,0.125
T027,subjE013,VF21A_Can_utt1,VF32A_Can_utt2,0.75
T028,subjE013,VF21B_Can_utt1,VF21B_Can_utt2,0.0
T029,subjE013,VF21B_Can_utt1,VF21C_Can_utt2,0.375
T030,subjE013,VF21B_Can_utt1,VF21D_Can_utt2,0.25
T031,subjE013,VF21B_Can_utt1,VF23B_Can_utt2,0.625
T032,subjE013,VF21B_Can_utt1,VF23C_Can_utt2,0.75
T033,subjE013,VF21B_Can_utt1,VF26A_Can_utt2,0.75
T034,subjE013,VF21B_Can_utt1,VF32A_Can_utt2,0.875
T035,subjE013,VF21C_Can_utt1,VF21C_Can_utt2,0.0
T036,subjE013,VF21C_Can_utt1,VF21D_Can_utt2,0.25
T037,subjE013,VF21C_Can_utt1,VF23B_Can_utt2,0.875
T038,subjE013,VF21C_Can_utt1,VF23C_Can_utt2,0.125
T039,subjE013,VF21C_Can_utt1,VF26A_Can_utt2,0.125
T040,subjE013,VF21C_Can_utt1,VF32A_Can_utt2,0.75
T041,subjE013,VF21D_Can_utt1,VF21D_Can_utt2,0.25
T042,subjE013,VF21D_Can_utt1,VF23B_Can_utt2,0.875
T043,subjE013,VF21D_Can_utt1,VF23C_Can_utt2,0.75
T044,subjE013,VF21D_Can_utt1,VF26A_Can_utt2,0.875
T045,subjE013,VF21D_Can_utt1,VF32A_Can_utt2,1.0
T046,subjE013,VF23B_Can_utt1,VF23B_Can_utt2,0.0
T047,subjE013,VF23B_Can_utt1,VF23C_Can_utt2,0.25
T048,subjE013,VF23B_Can_utt1,VF26A_Can_utt2,0.75
T049,subjE013,VF23B_Can_utt1,VF32A_Can_utt2,0.625
T050,subjE013,VF23C_Can_utt1,VF23C_Can_utt2,0.0
T051,subjE013,VF23C_Can_utt1,VF26A_Can_utt2,0.625
T052,subjE013,VF23C_Can_utt1,VF32A_Can_utt2,0.625
T053,subjE013,VF26A_Can_utt1,VF26A_Can_utt2,0.125
T054,subjE013,VF26A_Can_utt1,VF32A_Can_utt2,0.0
T055,subjE013,VF32A_Can_utt1,VF32A_Can_utt2,0.0
T056,subjE013,VF19B_Can_utt1,VF19B_Eng_utt2,0.375
T057,subjE013,VF19B_Can_utt1,VF19D_Eng_utt2,0.75
T058,subjE013,VF19B_Can_utt1,VF21A_Eng_utt2,0.875
T059,subjE013,VF19B_Can_utt1,VF21B_Eng_utt2,0.375
T060,subjE013,VF19B_Can_utt1,VF21C_Eng_utt2,0.625
T061,subjE013,VF19B_Can_utt1,VF21D_Eng_utt2,0.625
T062,subjE013,VF19B_Can_utt1,VF23B_Eng_utt2,0.875
T063,subjE013,VF19B_Can_utt1,VF23C_Eng_utt2,0.875
T064,subjE013,VF19B_Can_utt1,VF26A_Eng_utt2,0.75
T065,subjE013,VF19B_Can_utt1,VF32A_Eng_utt2,0.875
T066,subjE013,VF19D_Can_utt1,VF19D_Eng_utt2,0.0
T067,subjE013,VF19D_Can_utt1,VF21A_Eng_utt2,0.75
T068,subjE013,VF19D_Can_utt1,VF21B_Eng_utt2,0.5
T069,subjE013,VF19D_Can_utt1,VF21C_Eng_utt2,0.625
T070,subjE013,VF19D_Can_utt1,VF21D_Eng_utt2,0.75
T071,subjE013,VF19D_Can_utt1,VF23B_Eng_utt2,0.375
T072,subjE013,VF19D_Can_utt1,VF23C_Eng_utt2,0.75
T073,subjE013,VF19D_Can_utt1,VF26A_Eng_utt2,0.375
T074,subjE013,VF19D_Can_utt1,VF32A_Eng_utt2,0.0
T075,subjE013,VF21A_Can_utt1,VF21A_Eng_utt2,0.25
T076,subjE013,VF21A_Can_utt1,VF21B_Eng_utt2,0.625
T077,subjE013,VF21A_Can_utt1,VF21C_Eng_utt2,0.5
T078,subjE013,VF21A_Can_utt1,VF21D_Eng_utt2,0.375
T079,subjE013,VF21A_Can_utt1,VF23B_Eng_utt2,0.625
T080,subjE013,VF21A_Can_utt1,VF23C_Eng_utt2,0.625
T081,subjE013,VF21A_Can_utt1,VF26A_Eng_utt2,0.75
T082,subjE013,VF21A_Can_utt1,VF32A_Eng_utt2,0.375
T083,subjE013,VF21B_Can_utt1,VF21B_Eng_utt2,0.0
T084,subjE013,VF21B_Can_utt1,VF21C_Eng_utt2,0.125
T085,subjE013,VF21B_Can_utt1,VF21D_Eng_utt2,0.125
T086,subjE013,VF21B_Can_utt1,VF23B_Eng_utt2,0.75
T087,subjE013,VF21B_Can_utt1,VF23C_Eng_utt2,0.75
T088,subjE013,VF21B_Can_utt1,VF26A_Eng_utt2,1.0
T089,subjE013,VF21B_Can_utt1,VF32A_Eng_utt2,0.875
T090,subjE013,VF21C_Can_utt1,VF21C_Eng_utt2,0.25
