trial_id,subject,label1,label2,dissimilarity
T001,subjE007,VF19B_Can_utt1,VF19B_Can_utt2,0.0
T002,subjE007,VF19B_Can_utt1,VF19D_Can_utt2,0.875
T003,subjE007,VF19B_Can_utt1,VF21A_Can_utt2,0.375
T004,subjE007,VF19B_Can_utt1,VF21B_Can_utt2,0.875
T005,subjE007,VF19B_Can_utt1,VF21C_Can_utt2,0.0
T006,subjE007,VF19B_Can_utt1,VF21D_Can_utt2,0.875
T007,subjE007,VF19B_Can_utt1,VF23B_Can_utt2,0.875
T008,subjE007,VF19B_Can_utt1,VF23C_Can_utt2,0.875
T009,subjE007,VF19B_Can_utt1,VF26A_Can_utt2,0.875
T010,subjE007,VF19B_Can_utt1,VF32A_Can_utt2,1.0
T011,subjE007,VF19D_Can_utt1,VF19D_Can_utt2,0.25
T012,subjE007,VF19D_Can_utt1,VF21A_Can_utt2,0.375
T013,subjE007,VF19D_Can_utt1,VF21B_Can_utt2,0.25
T014,subjE007,VF19D_Can_utt1,VF21C_Can_utt2,0.875
T015,subjE007,VF19D_Can_utt1,VF21D_Can_utt2,0.875
T016,subjE007,VF19D_Can_utt1,VF23B_Can_utt2,0.875
T017,subjE007,VF19D_Can_utt1,VF23C_Can_utt2,0.625
T018,subjE007,VF19D_Can_utt1,VF26A_Can_utt2,0.75
T019,subjE007,VF19D_Can_utt1,VF32A_Can_utt2,0.25
T020,subjE007,VF21A_Can_utt1,VF21A_Can_utt2,0.125
T021,subjE007,VF21A_Can_utt1,VF21B_Can_utt2,0.875
T022,subjE007,VF21A_Can_utt1,VF21C_Can_utt2,1.0
T023,subjE007,VF21A_Can_utt1,VF21D_Can_utt2,1.0
T024,subjE007,VF21A_Can_utt1,VF23B_Can_utt2,1.0
T025,subjE007,VF21A_Can_utt1,VF23C_Can_utt2,0.375
T026,subjE007,VF21A_Can_utt1,VF26A_Can_utt2,0.875
T027,subjE007,VF21A_Can_utt1,VF32A_Can_utt2,0.25
T028,subjE007,VF21B_Can_utt1,VF21B_Can_utt2,0.0
T029,subjE007,VF21B_Can_utt1,VF21C_Can_utt2,0.0
T030,subjE007,VF21B_Can_utt1,VF21D_Can_utt2,0.0
T031,subjE007,VF21B_Can_utt1,VF23B_Can_utt2,0.875
T032,subjE007,VF21B_Can_utt1,VF23C_Can_utt2,0.25
T033,subjE007,VF21B_Can_utt1,VF26A_Can_utt2,1.0
T034,subjE007,VF21B_Can_utt1,VF32A_Can_utt2,1.0
T035,subjE007,VF21C_Can_utt1,VF21C_Can_utt2,0.0
T036,subjE007,VF21C_Can_utt1,VF21D_Can_utt2,0.75
T037,subjE007,VF21C_Can_utt1,VF23B_Can_utt2,0.75
T038,subjE007,VF21C_Can_utt1,VF23C_Can_utt2,0.875
T039,subjE007,VF21C_Can_utt1,VF26A_Can_utt2,0.875
T040,subjE007,VF21C_Can_utt1,VF32A_Can_utt2,0.75
T041,subjE007,VF21D_Can_utt1,VF21D_Can_utt2,1.0
T042,subjE007,VF21D_Can_utt1,VF23B_Can_utt2,0.875
T043,subjE007,VF21D_Can_utt1,VF23C_Can_utt2,1.0
T044,subjE007,VF21D_Can_utt1,VF26A_Can_utt2,0.875
T045,subjE007,VF21D_Can_utt1,VF32A_Can_utt2,0.75
T046,subjE007,VF23B_Can_utt1,VF23B_Can_utt2,0.125
T047,subjE007,VF23B_Can_utt1,VF23C_Can_utt2,0.5
T048,subjE007,VF23B_Can_utt1,VF26A_Can_utt2,0.625
T049,subjE007,VF23B_Can_utt1,VF32A_Can_utt2,1.0
T050,subjE007,VF23C_Can_utt1,VF23C_Can_utt2,0.0
T051,subjE007,VF23C_Can_utt1,VF26A_Can_utt2,1.0
T052,subjE007,VF23C_Can_utt1,VF32A_Can_utt2,1.0
T053,subjE007,VF26A_Can_utt1,VF26A_Can_utt2,0.125
T054,subjE007,VF26A_Can_utt1,VF32A_Can_utt2,0.25
T055,subjE007,VF32A_Can_utt1,VF32A_Can_utt2,0.125
T056,subjE007,VF19B_Can_utt1,VF19B_Eng_utt2,0.125
T057,subjE007,VF19B_Can_utt1,VF19D_Eng_utt2,0.875
T058,subjE007,VF19B_Can_utt1,VF21A_Eng_utt2,1.0
T059,subjE007,VF19B_Can_utt1,VF21B_Eng_utt2,0.375
T060,subjE007,VF19B_Can_utt1,VF21C_Eng_utt2,0.375
