trial_id,subject,label1,label2,dissimilarity
T001,subjC009,VF19B_Can_utt1,VF19B_Can_utt2,0.0
T002,subjC009,VF19B_Can_utt1,VF19D_Can_utt2,1.0
T003,subjC009,VF19B_Can_utt1,VF21A_Can_utt2,0.375
T004,subjC009,VF19B_Can_utt1,VF21B_Can_utt2,0.125
T005,subjC009,VF19B_Can_utt1,VF21C_Can_utt2,0.75
T006,subjC009,VF19B_Can_utt1,VF21D_Can_utt2,0.5
T007,subjC009,VF19B_Can_utt1,VF23B_Can_utt2,0.75
T008,subjC009,VF19B_Can_utt1,VF23C_Can_utt2,1.0
T009,subjC009,VF19B_Can_utt1,VF26A_Can_utt2,0.875
T010,subjC009,VF19B_Can_utt1,VF32A_Can_utt2,0.625
T011,subjC009,VF19D_Can_utt1,VF19D_Can_utt2,0.0
T012,subjC009,VF19D_Can_utt1,VF21A_Can_utt2,0.375
T013,subjC009,VF19D_Can_utt1,VF21B_Can_utt2,0.625
T014,subjC009,VF19D_Can_utt1,VF21C_Can_utt2,0.625
T015,subjC009,VF19D_Can_utt1,VF21D_Can_utt2,0.75
T016,subjC009,VF19D_Can_utt1,VF23B_Can_utt2,0.75
T017,subjC009,VF19D_Can_utt1,VF23C_Can_utt2,1.0
T018,subjC009,VF19D_Can_utt1,VF26A_Can_utt2,0.875
T019,subjC009,VF19D_Can_utt1,VF32A_Can_utt2,0.625
T020,subjC009,VF21A_Can_utt1,VF21A_Can_utt2,0.0
T021,subjC009,VF21A_Can_utt1,VF21B_Can_utt2,0.875
T022,subjC009,VF21A_Can_utt1,VF21C_Can_utt2,0.875
T023,subjC009,VF21A_Can_utt1,VF21D_Can_utt2,0.625
T024,subjC009,VF21A_Can_utt1,VF23B_Can_utt2,0.75
T025,subjC009,VF21A_Can_utt1,VF23C_Can_utt2,0.375
T026,subjC009,VF21A_Can_utt1,VF26A_Can_utt2,0.375
T027,subjC009,VF21A_Can_utt1,VF32A_Can_utt2,0.0
T028,subjC009,VF21B_Can_utt1,VF21B_Can_utt2,0.0
T029,subjC009,VF21B_Can_utt1,VF21C_Can_utt2,0.875
T030,subjC009,VF21B_Can_utt1,VF21D_Can_utt2,0.125
T031,subjC009,VF21B_Can_utt1,VF23B_Can_utt2,0.625
T032,subjC009,VF21B_Can_utt1,VF23C_Can_utt2,1.0
T033,subjC009,VF21B_Can_utt1,VF26A_Can_utt2,0.625
T034,subjC009,VF21B_Can_utt1,VF32A_Can_utt2,0.5
T035,subjC009,VF21C_Can_utt1,VF21C_Can_utt2,0.375
T036,subjC009,VF21C_Can_utt1,VF21D_Can_utt2,0.625
T037,subjC009,VF21C_Can_utt1,VF23B_Can_utt2,0.75
T038,subjC009,VF21C_Can_utt1,VF23C_Can_utt2,0.875
T039,subjC009,VF21C_Can_utt1,VF26A_Can_utt2,0.875
T040,subjC009,VF21C_Can_utt1,VF32A_Can_utt2,0.5
T041,subjC009,VF21D_Can_utt1,VF21D_Can_utt2,0.0
