label1,label2,feature,dissimilarity
VF19B_can_utt1,VF19B_can_utt2,FD_mean,0.061662180297874514
VF19B_can_utt1,VF19B_eng_utt1,FD_mean,0.15016274800451423
VF19B_can_utt1,VF19B_eng_utt2,FD_mean,0.07254049489351178
VF19B_can_utt1,VF19D_can_utt1,FD_mean,0.0298389589803445
VF19B_can_utt1,VF19D_can_utt2,FD_mean,0.036565233574600786
VF19B_can_utt1,VF19D_eng_utt1,FD_mean,0.12217421660086092
VF19B_can_utt1,VF19D_eng_utt2,FD_mean,0.054285060767750415
VF19B_can_utt1,VF21A_can_utt1,FD_mean,0.04054312281471567
VF19B_can_utt1,VF21A_can_utt2,FD_mean,0.07497120013563574
VF19B_can_utt1,VF21A_eng_utt1,FD_mean,0.17829679012838373
VF19B_can_utt1,VF21A_eng_utt2,FD_mean,0.14498742751805982
VF19B_can_utt1,VF21B_can_utt1,FD_mean,0.035157831951347585
VF19B_can_utt1,VF21B_can_utt2,FD_mean,0.1203773328134009
VF19B_can_utt1,VF21B_eng_utt1,FD_mean,0.18640021134292029
VF19B_can_utt1,VF21B_eng_utt2,FD_mean,0.1435058814375184
VF19B_can_utt1,VF21C_can_utt1,FD_mean,0.10228104105339464
VF19B_can_utt1,VF21C_can_utt2,FD_mean,0.19641875102589645
VF19B_can_utt1,VF21C_eng_utt1,FD_mean,0.19004244411092552
VF19B_can_utt1,VF21C_eng_utt2,FD_mean,0.07575515823885115
VF19B_can_utt1,VF21D_can_utt1,FD_mean,0.09236405646380641
VF19B_can_utt1,VF21D_can_utt2,FD_mean,0.14493135668237045
VF19B_can_utt1,VF21D_eng_utt1,FD_mean,0.24090459453855795
VF19B_can_utt1,VF21D_eng_utt2,FD_mean,0.23824810661785256
VF19B_can_utt1,VF23B_can_utt1,FD_mean,0.031681976409052126
VF19B_can_utt1,VF23B_can_utt2,FD_mean,0.044139990242572424
VF19B_can_utt1,VF23B_eng_utt1,FD_mean,0.2293504226521481
VF19B_can_utt1,VF23B_eng_utt2,FD_mean,0.1554090641254916
