label1,label2,feature,dissimilarity
VF19B_can_utt1,VF19B_can_utt2,AR_mean,0.0467466354368081
VF19B_can_utt1,VF19B_eng_utt1,AR_mean,0.7615747533773433
VF19B_can_utt1,VF19B_eng_utt2,AR_mean,0.771353514101436
VF19B_can_utt1,VF19D_can_utt1,AR_mean,0.0819106714961978
VF19B_can_utt1,VF19D_can_utt2,AR_mean,0.002559845228124996
VF19B_can_utt1,VF19D_eng_utt1,AR_mean,0.7728917481931824
VF19B_can_utt1,VF19D_eng_utt2,AR_mean,0.7387577513391843
VF19B_can_utt1,VF21A_can_utt1,AR_mean,0.10926484410720241
VF19B_can_utt1,VF21A_can_utt2,AR_mean,0.11109423489507811
VF19B_can_utt1,VF21A_eng_utt1,AR_mean,0.6672468150277056
VF19B_can_utt1,VF21A_eng_utt2,AR_mean,0.826900018627255
VF19B_can_utt1,VF21B_can_utt1,AR_mean,0.0500633133995417
VF19B_can_utt1,VF21B_can_utt2,AR_mean,0.009219024277890786
VF19B_can_utt1,VF21B_eng_utt1,AR_mean,0.370317832999154
VF19B_can_utt1,VF21B_eng_utt2,AR_mean,0.34589825558226195
VF19B_can_utt1,VF21C_can_utt1,AR_mean,0.10123466794072289
VF19B_can_utt1,VF21C_can_utt2,AR_mean,0.1097448889433902
VF19B_can_utt1,VF21C_eng_utt1,AR_mean,0.43655612666197674
VF19B_can_utt1,VF21C_eng_utt2,AR_mean,0.6633806617681747
VF19B_can_utt1,VF21D_can_utt1,AR_mean,0.009722268740993495
VF19B_can_utt1,VF21D_can_utt2,AR_mean,0.01258060276460049
VF19B_can_utt1,VF21D_eng_utt1,AR_mean,0.6666562291566918
VF19B_can_utt1,VF21D_eng_utt2,AR_mean,0.568464766823058
VF19B_can_utt1,VF23B_can_utt1,AR_mean,0.0801394928860758
VF19B_can_utt1,VF23B_can_utt2,AR_mean,0.1134219096347481
VF19B_can_utt1,VF23B_eng_utt1,AR_mean,0.8530522553358216
VF19B_can_utt1,VF23B_eng_utt2,AR_mean,0.5476236639710234
VF19B_can_utt1,VF23C_can_utt1,AR_mean,0.0594487847883374
VF19B_can_utt1,VF23C_can_utt2,AR_mean,0.019858747436609703
VF19B_can_utt1,VF23C_eng_utt1,AR_mean,0.6911405475603829
VF19B_can_utt1,VF23C_eng_utt2,AR_mean,0.6965058766121316
VF19B_can_utt1,VF26A_can_utt1,AR_mean,0.03630132032217839
VF19B_can_utt1,VF26A_can_utt2,AR_mean,0.014028346963830013
VF19B_can_utt1,VF26A_eng_utt1,AR_mean,0.6118381490365615
VF19B_can_utt1,VF26A_eng_utt2,AR_mean,0.5755113581175331
VF19B_can_utt1,VF32A_can_utt1,AR_mean,0.1469477446641784
VF19B_can_utt1,VF32A_can_utt2,AR_mean,0.021251298559172904
VF19B_can_utt1,VF32A_eng_utt1,AR_mean,0.4766847246499746
