label1,label2,feature,dissimilarity
VF19B_can_utt1,VF19B_can_utt2,HNR_cv,0.17652401302880139
VF19B_can_utt1,VF19B_eng_utt1,HNR_cv,0.1928906604807542
VF19B_can_utt1,VF19B_eng_utt2,HNR_cv,0.06971999273641649
VF19B_can_utt1,VF19D_can_utt1,HNR_cv,0.010810847256955525
VF19B_can_utt1,VF19D_can_utt2,HNR_cv,0.02631827000325343
VF19B_can_utt1,VF19D_eng_utt1,HNR_cv,0.1256856897863876
VF19B_can_utt1,VF19D_eng_utt2,HNR_cv,0.11735920502236952
VF19B_can_utt1,VF21A_can_utt1,HNR_cv,0.5262509568801883
VF19B_can_utt1,VF21A_can_utt2,HNR_cv,0.11487981923336182
VF19B_can_utt1,VF21A_eng_utt1,HNR_cv,0.031769142072242185
VF19B_can_utt1,VF21A_eng_utt2,HNR_cv,0.1696878466734324
VF19B_can_utt1,VF21B_can_utt1,HNR_cv,0.1428675101727629
VF19B_can_utt1,VF21B_can_utt2,HNR_cv,0.14372861573727364
VF19B_can_utt1,VF21B_eng_utt1,HNR_cv,0.1935630892469271
VF19B_can_utt1,VF21B_eng_utt2,HNR_cv,0.0761810070336904
VF19B_can_utt1,VF21C_can_utt1,HNR_cv,0.34034414420334846
VF19B_can_utt1,VF21C_can_utt2,HNR_cv,0.31100602229401597
VF19B_can_utt1,VF21C_eng_utt1,HNR_cv,0.08578148133039132
VF19B_can_utt1,VF21C_eng_utt2,HNR_cv,0.13911095020310182
VF19B_can_utt1,VF21D_can_utt1,HNR_cv,0.09171973793546861
VF19B_can_utt1,VF21D_can_utt2,HNR_cv,0.07439014842869324
VF19B_can_utt1,VF21D_eng_utt1,HNR_cv,0.1237111002323108
VF19B_can_utt1,VF21D_eng_utt2,HNR_cv,0.019183836404851384
VF19B_can_utt1,VF23B_can_utt1,HNR_cv,0.0023077421231452733
VF19B_can_utt1,VF23B_can_utt2,HNR_cv,0.18520560811117343
VF19B_can_utt1,VF23B_eng_utt1,HNR_cv,0.055973483182460204
VF19B_can_utt1,VF23B_eng_utt2,HNR_cv,0.07548618056980694
VF19B_can_utt1,VF23C_can_utt1,HNR_cv,0.004367995350105236
VF19B_can_utt1,VF23C_can_utt2,HNR_cv,0.04426395578386072
VF19B_can_utt1,VF23C_eng_utt1,HNR_cv,0.04643122642686842
VF19B_can_utt1,VF23C_eng_utt2,HNR_cv,0.054024711904255895
VF19B_can_utt1,VF26A_can_utt1,HNR_cv,0.044221273107264175
VF19B_can_utt1,VF26A_can_utt2,HNR_cv,0.0865973364107025
VF19B_can_utt1,VF26A_eng_utt1,HNR_cv,0.1284168453679625
VF19B_can_utt1,VF26A_eng_utt2,HNR_cv,0.007179747377145496
VF19B_can_utt1,VF32A_can_utt1,HNR_cv,0.056810362527853986
VF19B_can_utt1,VF32A_can_utt2,HNR_cv,0.021834109136689317
VF19B_can_utt1,VF32A_eng_utt1,HNR_cv,0.11355341220672799
VF19B_can_utt1,VF32A_eng_utt2,HNR_cv,0.0402246509003944
VF19B_can_utt2,VF19B_eng_utt1,HNR_cv,0.01636664745195282
VF19B_can_utt2,VF19B_eng_utt2,HNR_cv,0.1068040202923849
VF19B_can_utt2,VF19D_can_utt1,HNR_cv,0.16571316577184586
VF19B_can_utt2,VF19D_can_utt2,HNR_cv,0.15020574302554796
VF19B_can_utt2,VF19D_eng_utt1,HNR_cv,0.050838323242413774
VF19B_can_utt2,VF19D_eng_utt2,HNR_cv,0.05916480800643187
VF19B_can_utt2,VF21A_can_utt1,HNR_cv,0.3497269438513869
VF19B_can_utt2,VF21A_can_utt2,HNR_cv,0.06164419379543956
VF19B_can_utt2,VF21A_eng_utt1,HNR_cv,0.20829315510104357
VF19B_can_utt2,VF21A_eng_utt2,HNR_cv,0.006836166355368989
VF19B_can_utt2,VF21B_can_utt1,HNR_cv,0.033656502856038495
VF19B_can_utt2,VF21B_can_utt2,HNR_cv,0.03279539729152775
