label1,label2,feature,dissimilarity
VF19B_can_utt1,VF19B_can_utt2,SHR_mean,1.8777002326299946e-05
VF19B_can_utt1,VF19B_eng_utt1,SHR_mean,0.10765098039215691
VF19B_can_utt1,VF19B_eng_utt2,SHR_mean,0.0166121374169502
VF19B_can_utt1,VF19D_can_utt1,SHR_mean,0.06311377108983131
VF19B_can_utt1,VF19D_can_utt2,SHR_mean,0.10883559577677221
VF19B_can_utt1,VF19D_eng_utt1,SHR_mean,0.173312091503268
VF19B_can_utt1,VF19D_eng_utt2,SHR_mean,0.1518095662507427
VF19B_can_utt1,VF21A_can_utt1,SHR_mean,0.1506351909184726
VF19B_can_utt1,VF21A_can_utt2,SHR_mean,0.0280259803921569
VF19B_can_utt1,VF21A_eng_utt1,SHR_mean,0.0020490196078431
VF19B_can_utt1,VF21A_eng_utt2,SHR_mean,0.06856274509803921
VF19B_can_utt1,VF21B_can_utt1,SHR_mean,0.0725270673486786
VF19B_can_utt1,VF21B_can_utt2,SHR_mean,0.0754002557544757
VF19B_can_utt1,VF21B_eng_utt1,SHR_mean,0.0924697773846381
VF19B_can_utt1,VF21B_eng_utt2,SHR_mean,0.0552769063180828
VF19B_can_utt1,VF21C_can_utt1,SHR_mean,0.2664055258467023
VF19B_can_utt1,VF21C_can_utt2,SHR_mean,0.0235435729847494
VF19B_can_utt1,VF21C_eng_utt1,SHR_mean,0.0020490196078431
VF19B_can_utt1,VF21C_eng_utt2,SHR_mean,0.0534190654985398
VF19B_can_utt1,VF21D_can_utt1,SHR_mean,0.0020490196078431
VF19B_can_utt1,VF21D_can_utt2,SHR_mean,0.0020490196078431
VF19B_can_utt1,VF21D_eng_utt1,SHR_mean,0.006620980392156901
VF19B_can_utt1,VF21D_eng_utt2,SHR_mean,0.0020490196078431
VF19B_can_utt1,VF23B_can_utt1,SHR_mean,0.0020490196078431
VF19B_can_utt1,VF23B_can_utt2,SHR_mean,0.0020490196078431
VF19B_can_utt1,VF23B_eng_utt1,SHR_mean,0.0012897603485839
