label1,label2,feature,dissimilarity
VF19B_can_utt1,VF19B_can_utt2,H2H4c_cv,0.02118813813304632
VF19B_can_utt1,VF19B_eng_utt1,H2H4c_cv,0.013699166784580108
VF19B_can_utt1,VF19B_eng_utt2,H2H4c_cv,0.0960973913987892
VF19B_can_utt1,VF19D_can_utt1,H2H4c_cv,0.009661992826848681
VF19B_can_utt1,VF19D_can_utt2,H2H4c_cv,0.08766878770735999
VF19B_can_utt1,VF19D_eng_utt1,H2H4c_cv,0.05075635885514229
VF19B_can_utt1,VF19D_eng_utt2,H2H4c_cv,0.01055451360315568
VF19B_can_utt1,VF21A_can_utt1,H2H4c_cv,0.028607540753870203
VF19B_can_utt1,VF21A_can_utt2,H2H4c_cv,0.012217667640385899
VF19B_can_utt1,VF21A_eng_utt1,H2H4c_cv,0.05734968347179609
VF19B_can_utt1,VF21A_eng_utt2,H2H4c_cv,0.04479214277365881
VF19B_can_utt1,VF21B_can_utt1,H2H4c_cv,0.036443105069319415
VF19B_can_utt1,VF21B_can_utt2,H2H4c_cv,0.029867469354301707
VF19B_can_utt1,VF21B_eng_utt1,H2H4c_cv,0.01046335568748169
VF19B_can_utt1,VF21B_eng_utt2,H2H4c_cv,0.09947256036809649
VF19B_can_utt1,VF21C_can_utt1,H2H4c_cv,0.10425422974314202
VF19B_can_utt1,VF21C_can_utt2,H2H4c_cv,0.01717827847655798
VF19B_can_utt1,VF21C_eng_utt1,H2H4c_cv,0.02364281588275291
VF19B_can_utt1,VF21C_eng_utt2,H2H4c_cv,0.02895119785929512
VF19B_can_utt1,VF21D_can_utt1,H2H4c_cv,0.0038293966391943213
VF19B_can_utt1,VF21D_can_utt2,H2H4c_cv,0.0541334553222762
VF19B_can_utt1,VF21D_eng_utt1,H2H4c_cv,0.01880992588962868
VF19B_can_utt1,VF21D_eng_utt2,H2H4c_cv,0.01114984201021571
VF19B_can_utt1,VF23B_can_utt1,H2H4c_cv,0.031853575218307784
VF19B_can_utt1,VF23B_can_utt2,H2H4c_cv,0.09823418867065992
VF19B_can_utt1,VF23B_eng_utt1,H2H4c_cv,0.0227268060554931
VF19B_can_utt1,VF23B_eng_utt2,H2H4c_cv,0.03525974958828759
VF19B_can_utt1,VF23C_can_utt1,H2H4c_cv,0.29735582406782973
VF19B_can_utt1,VF23C_can_utt2,H2H4c_cv,0.0829957788523773
VF19B_can_utt1,VF23C_eng_utt1,H2H4c_cv,0.025918021240156186
VF19B_can_utt1,VF23C_eng_utt2,H2H4c_cv,0.03511650456267529
VF19B_can_utt1,VF26A_can_utt1,H2H4c_cv,0.1071724176100688
VF19B_can_utt1,VF26A_can_utt2,H2H4c_cv,0.10599974251154579
VF19B_can_utt1,VF26A_eng_utt1,H2H4c_cv,0.005227452648654096
VF19B_can_utt1,VF26A_eng_utt2,H2H4c_cv,0.056035512766292705
VF19B_can_utt1,VF32A_can_utt1,H2H4c_cv,0.0009003091911927164
VF19B_can_utt1,VF32A_can_utt2,H2H4c_cv,0.017573815283238897
VF19B_can_utt1,VF32A_eng_utt1,H2H4c_cv,0.048409423053353495
VF19B_can_utt1,VF32A_eng_utt2,H2H4c_cv,0.030452729318308003
VF19B_can_utt2,VF19B_eng_utt1,H2H4c_cv,0.007488971348466211
VF19B_can_utt2,VF19B_eng_utt2,H2H4c_cv,0.07490925326574288
VF19B_can_utt2,VF19D_can_utt1,H2H4c_cv,0.030850130959895
VF19B_can_utt2,VF19D_can_utt2,H2H4c_cv,0.10885692584040631
VF19B_can_utt2,VF19D_eng_utt1,H2H4c_cv,0.07194449698818861
VF19B_can_utt2,VF19D_eng_utt2,H2H4c_cv,0.031742651736202
VF19B_can_utt2,VF21A_can_utt1,H2H4c_cv,0.04979567888691652
VF19B_can_utt2,VF21A_can_utt2,H2H4c_cv,0.03340580577343222
VF19B_can_utt2,VF21A_eng_utt1,H2H4c_cv,0.0785378216048424
VF19B_can_utt2,VF21A_eng_utt2,H2H4c_cv,0.02360400464061249
VF19B_can_utt2,VF21B_can_utt1,H2H4c_cv,0.015254966936273096
VF19B_can_utt2,VF21B_can_utt2,H2H4c_cv,0.008679331221255387
VF19B_can_utt2,VF21B_eng_utt1,H2H4c_cv,0.03165149382052801
VF19B_can_utt2,VF21B_eng_utt2,H2H4c_cv,0.07828442223505017
VF19B_can_utt2,VF21C_can_utt1,H2H4c_cv,0.0830660916100957
VF19B_can_utt2,VF21C_can_utt2,H2H4c_cv,0.0383664166096043
VF19B_can_utt2,VF21C_eng_utt1,H2H4c_cv,0.002454677749706591
VF19B_can_utt2,VF21C_eng_utt2,H2H4c_cv,0.0077630597262488
VF19B_can_utt2,VF21D_can_utt1,H2H4c_cv,0.017358741493851998
VF19B_can_utt2,VF21D_can_utt2,H2H4c_cv,0.032945317189229884
VF19B_can_utt2,VF21D_eng_utt1,H2H4c_cv,0.039998064022675
VF19B_can_utt2,VF21D_eng_utt2,H2H4c_cv,0.010038296122830609
VF19B_can_utt2,VF23B_can_utt1,H2H4c_cv,0.0530417133513541
VF19B_can_utt2,VF23B_can_utt2,H2H4c_cv,0.0770460505376136
VF19B_can_utt2,VF23B_eng_utt1,H2H4c_cv,0.04391494418853942
VF19B_can_utt2,VF23B_eng_utt2,H2H4c_cv,0.05644788772133391
VF19B_can_utt2,VF23C_can_utt1,H2H4c_cv,0.2761676859347834
VF19B_can_utt2,VF23C_can_utt2,H2H4c_cv,0.06180764071933098
VF19B_can_utt2,VF23C_eng_utt1,H2H4c_cv,0.047106159373202505
VF19B_can_utt2,VF23C_eng_utt2,H2H4c_cv,0.05630464269572161
VF19B_can_utt2,VF26A_can_utt1,H2H4c_cv,0.1283605557431151
VF19B_can_utt2,VF26A_can_utt2,H2H4c_cv,0.1271878806445921
VF19B_can_utt2,VF26A_eng_utt1,H2H4c_cv,0.026415590781700415
VF19B_can_utt2,VF26A_eng_utt2,H2H4c_cv,0.034847374633246386
VF19B_can_utt2,VF32A_can_utt1,H2H4c_cv,0.020287828941853603
VF19B_can_utt2,VF32A_can_utt2,H2H4c_cv,0.038761953416285216
VF19B_can_utt2,VF32A_eng_utt1,H2H4c_cv,0.06959756118639981
VF19B_can_utt2,VF32A_eng_utt2,H2H4c_cv,0.05164086745135432
VF19B_eng_utt1,VF19B_eng_utt2,H2H4c_cv,0.08239822461420909
VF19B_eng_utt1,VF19D_can_utt1,H2H4c_cv,0.02336115961142879
VF19B_eng_utt1,VF19D_can_utt2,H2H4c_cv,0.1013679544919401
VF19B_eng_utt1,VF19D_eng_utt1,H2H4c_cv,0.0644555256397224
VF19B_eng_utt1,VF19D_eng_utt2,H2H4c_cv,0.024253680387735788
VF19B_eng_utt1,VF21A_can_utt1,H2H4c_cv,0.04230670753845031
VF19B_eng_utt1,VF21A_can_utt2,H2H4c_cv,0.025916834424966007
VF19B_eng_utt1,VF21A_eng_utt1,H2H4c_cv,0.0710488502563762
VF19B_eng_utt1,VF21A_eng_utt2,H2H4c_cv,0.031092975989078703
VF19B_eng_utt1,VF21B_can_utt1,H2H4c_cv,0.022743938284739307
VF19B_eng_utt1,VF21B_can_utt2,H2H4c_cv,0.0161683025697216
VF19B_eng_utt1,VF21B_eng_utt1,H2H4c_cv,0.024162522472061798
VF19B_eng_utt1,VF21B_eng_utt2,H2H4c_cv,0.08577339358351638
VF19B_eng_utt1,VF21C_can_utt1,H2H4c_cv,0.09055506295856192
VF19B_eng_utt1,VF21C_can_utt2,H2H4c_cv,0.030877445261138087
VF19B_eng_utt1,VF21C_eng_utt1,H2H4c_cv,0.009943649098172802
VF19B_eng_utt1,VF21C_eng_utt2,H2H4c_cv,0.015252031074715011
VF19B_eng_utt1,VF21D_can_utt1,H2H4c_cv,0.009869770145385787
VF19B_eng_utt1,VF21D_can_utt2,H2H4c_cv,0.040434288537696095
VF19B_eng_utt1,VF21D_eng_utt1,H2H4c_cv,0.03250909267420879
VF19B_eng_utt1,VF21D_eng_utt2,H2H4c_cv,0.0025493247743643976
VF19B_eng_utt1,VF23B_can_utt1,H2H4c_cv,0.04555274200288789
VF19B_eng_utt1,VF23B_can_utt2,H2H4c_cv,0.08453502188607981
VF19B_eng_utt1,VF23B_eng_utt1,H2H4c_cv,0.036425972840073206
VF19B_eng_utt1,VF23B_eng_utt2,H2H4c_cv,0.0489589163728677
VF19B_eng_utt1,VF23C_can_utt1,H2H4c_cv,0.2836566572832496
VF19B_eng_utt1,VF23C_can_utt2,H2H4c_cv,0.06929661206779719
VF19B_eng_utt1,VF23C_eng_utt1,H2H4c_cv,0.039617188024736294
VF19B_eng_utt1,VF23C_eng_utt2,H2H4c_cv,0.048815671347255396
VF19B_eng_utt1,VF26A_can_utt1,H2H4c_cv,0.1208715843946489
VF19B_eng_utt1,VF26A_can_utt2,H2H4c_cv,0.1196989092961259
VF19B_eng_utt1,VF26A_eng_utt1,H2H4c_cv,0.018926619433234204
VF19B_eng_utt1,VF26A_eng_utt2,H2H4c_cv,0.0423363459817126
VF19B_eng_utt1,VF32A_can_utt1,H2H4c_cv,0.012798857593387392
VF19B_eng_utt1,VF32A_can_utt2,H2H4c_cv,0.031272982067819005
VF19B_eng_utt1,VF32A_eng_utt1,H2H4c_cv,0.0621085898379336
VF19B_eng_utt1,VF32A_eng_utt2,H2H4c_cv,0.04415189610288811
VF19B_eng_utt2,VF19D_can_utt1,H2H4c_cv,0.10575938422563788
VF19B_eng_utt2,VF19D_can_utt2,H2H4c_cv,0.18376617910614917
VF19B_eng_utt2,VF19D_eng_utt1,H2H4c_cv,0.1468537502539315
VF19B_eng_utt2,VF19D_eng_utt2,H2H4c_cv,0.10665190500194488
VF19B_eng_utt2,VF21A_can_utt1,H2H4c_cv,0.1247049321526594
VF19B_eng_utt2,VF21A_can_utt2,H2H4c_cv,0.1083150590391751
VF19B_eng_utt2,VF21A_eng_utt1,H2H4c_cv,0.1534470748705853
VF19B_eng_utt2,VF21A_eng_utt2,H2H4c_cv,0.05130524862513039
VF19B_eng_utt2,VF21B_can_utt1,H2H4c_cv,0.059654286329469786
VF19B_eng_utt2,VF21B_can_utt2,H2H4c_cv,0.0662299220444875
VF19B_eng_utt2,VF21B_eng_utt1,H2H4c_cv,0.10656074708627089
VF19B_eng_utt2,VF21B_eng_utt2,H2H4c_cv,0.003375168969307285
VF19B_eng_utt2,VF21C_can_utt1,H2H4c_cv,0.008156838344352824
VF19B_eng_utt2,VF21C_can_utt2,H2H4c_cv,0.11327566987534718
VF19B_eng_utt2,VF21C_eng_utt1,H2H4c_cv,0.07245457551603629
VF19B_eng_utt2,VF21C_eng_utt2,H2H4c_cv,0.06714619353949408
VF19B_eng_utt2,VF21D_can_utt1,H2H4c_cv,0.09226799475959488
VF19B_eng_utt2,VF21D_can_utt2,H2H4c_cv,0.041963936076513
VF19B_eng_utt2,VF21D_eng_utt1,H2H4c_cv,0.11490731728841788
VF19B_eng_utt2,VF21D_eng_utt2,H2H4c_cv,0.08494754938857349
VF19B_eng_utt2,VF23B_can_utt1,H2H4c_cv,0.12795096661709698
VF19B_eng_utt2,VF23B_can_utt2,H2H4c_cv,0.0021367972718707162
VF19B_eng_utt2,VF23B_eng_utt1,H2H4c_cv,0.1188241974542823
VF19B_eng_utt2,VF23B_eng_utt2,H2H4c_cv,0.1313571409870768
VF19B_eng_utt2,VF23C_can_utt1,H2H4c_cv,0.20125843266904053
VF19B_eng_utt2,VF23C_can_utt2,H2H4c_cv,0.0131016125464119
VF19B_eng_utt2,VF23C_eng_utt1,H2H4c_cv,0.12201541263894539
VF19B_eng_utt2,VF23C_eng_utt2,H2H4c_cv,0.1312138959614645
VF19B_eng_utt2,VF26A_can_utt1,H2H4c_cv,0.203269809008858
VF19B_eng_utt2,VF26A_can_utt2,H2H4c_cv,0.202097133910335
