label1,label2,feature,dissimilarity
VF19B_can_utt1,VF19B_can_utt2,pF3_mean,0.0647718962712831
VF19B_can_utt1,VF19B_eng_utt1,pF3_mean,0.030669884499589628
VF19B_can_utt1,VF19B_eng_utt2,pF3_mean,0.083784018801627
VF19B_can_utt1,VF19D_can_utt1,pF3_mean,0.07777914970414679
VF19B_can_utt1,VF19D_can_utt2,pF3_mean,0.07602549942316261
VF19B_can_utt1,VF19D_eng_utt1,pF3_mean,0.04529099646333723
VF19B_can_utt1,VF19D_eng_utt2,pF3_mean,0.053460587907001034
VF19B_can_utt1,VF21A_can_utt1,pF3_mean,0.018543726358090318
VF19B_can_utt1,VF21A_can_utt2,pF3_mean,0.04699613229682431
VF19B_can_utt1,VF21A_eng_utt1,pF3_mean,0.10613750570978031
VF19B_can_utt1,VF21A_eng_utt2,pF3_mean,0.33505225043579917
VF19B_can_utt1,VF21B_can_utt1,pF3_mean,0.011428402561226458
VF19B_can_utt1,VF21B_can_utt2,pF3_mean,0.0753445201263826
VF19B_can_utt1,VF21B_eng_utt1,pF3_mean,0.010029873786856047
VF19B_can_utt1,VF21B_eng_utt2,pF3_mean,0.05329665752905777
VF19B_can_utt1,VF21C_can_utt1,pF3_mean,0.045694040247117984
VF19B_can_utt1,VF21C_can_utt2,pF3_mean,0.09718727021593254
VF19B_can_utt1,VF21C_eng_utt1,pF3_mean,0.029328794959137205
VF19B_can_utt1,VF21C_eng_utt2,pF3_mean,0.090197145253466
VF19B_can_utt1,VF21D_can_utt1,pF3_mean,0.04926105013403537
VF19B_can_utt1,VF21D_can_utt2,pF3_mean,0.002087669607572229
VF19B_can_utt1,VF21D_eng_utt1,pF3_mean,0.0555875333818141
VF19B_can_utt1,VF21D_eng_utt2,pF3_mean,0.015752529862655518
VF19B_can_utt1,VF23B_can_utt1,pF3_mean,0.03650470612020429
VF19B_can_utt1,VF23B_can_utt2,pF3_mean,0.040191705482292006
VF19B_can_utt1,VF23B_eng_utt1,pF3_mean,0.030547289080489204
VF19B_can_utt1,VF23B_eng_utt2,pF3_mean,0.09900091124114108
