label1,label2,feature,dissimilarity
VF19B_can_utt1,VF19B_can_utt2,pF1_mean,0.06032442167563978
VF19B_can_utt1,VF19B_eng_utt1,pF1_mean,0.17712650365703098
VF19B_can_utt1,VF19B_eng_utt2,pF1_mean,0.11073092445028049
VF19B_can_utt1,VF19D_can_utt1,pF1_mean,0.02803222723093829
VF19B_can_utt1,VF19D_can_utt2,pF1_mean,0.03638813120862866
VF19B_can_utt1,VF19D_eng_utt1,pF1_mean,0.18616204824441696
VF19B_can_utt1,VF19D_eng_utt2,pF1_mean,0.12859096211684717
VF19B_can_utt1,VF21A_can_utt1,pF1_mean,0.0302013424749924
VF19B_can_utt1,VF21A_can_utt2,pF1_mean,0.07145801386586126
VF19B_can_utt1,VF21A_eng_utt1,pF1_mean,0.24443707387314295
VF19B_can_utt1,VF21A_eng_utt2,pF1_mean,0.2718910310124607
VF19B_can_utt1,VF21B_can_utt1,pF1_mean,0.005211516428211382
VF19B_can_utt1,VF21B_can_utt2,pF1_mean,0.09724021370116509
VF19B_can_utt1,VF21B_eng_utt1,pF1_mean,0.17212233721379305
VF19B_can_utt1,VF21B_eng_utt2,pF1_mean,0.16035701906580135
VF19B_can_utt1,VF21C_can_utt1,pF1_mean,0.06838233377338598
VF19B_can_utt1,VF21C_can_utt2,pF1_mean,0.17289992810325727
VF19B_can_utt1,VF21C_eng_utt1,pF1_mean,0.16715951090554387
VF19B_can_utt1,VF21C_eng_utt2,pF1_mean,0.08355076965227415
VF19B_can_utt1,VF21D_can_utt1,pF1_mean,0.005877406127170692
VF19B_can_utt1,VF21D_can_utt2,pF1_mean,0.06489102044164158
VF19B_can_utt1,VF21D_eng_utt1,pF1_mean,0.13628028481864346
VF19B_can_utt1,VF21D_eng_utt2,pF1_mean,0.17365962773615456
VF19B_can_utt1,VF23B_can_utt1,pF1_mean,0.08917187316701985
VF19B_can_utt1,VF23B_can_utt2,pF1_mean,0.07663501108933968
VF19B_can_utt1,VF23B_eng_utt1,pF1_mean,0.18175482474376986
VF19B_can_utt1,VF23B_eng_utt2,pF1_mean,0.11586627838849645
VF19B_can_utt1,VF23C_can_utt1,pF1_mean,0.15084586931665467
