label1,label2,feature,dissimilarity
VF19B_can_utt1,VF19B_can_utt2,H42Kc_cv,0.08136565179315619
VF19B_can_utt1,VF19B_eng_utt1,H42Kc_cv,0.07963482531498772
VF19B_can_utt1,VF19B_eng_utt2,H42Kc_cv,0.03533905385970079
VF19B_can_utt1,VF19D_can_utt1,H42Kc_cv,0.036527277594086
VF19B_can_utt1,VF19D_can_utt2,H42Kc_cv,0.0110694086463404
VF19B_can_utt1,VF19D_eng_utt1,H42Kc_cv,0.027343742455763403
VF19B_can_utt1,VF19D_eng_utt2,H42Kc_cv,0.11605455816764121
VF19B_can_utt1,VF21A_can_utt1,H42Kc_cv,0.04658171388706869
VF19B_can_utt1,VF21A_can_utt2,H42Kc_cv,0.08934356266460208
VF19B_can_utt1,VF21A_eng_utt1,H42Kc_cv,0.1976742096276149
VF19B_can_utt1,VF21A_eng_utt2,H42Kc_cv,0.4499814485156192
VF19B_can_utt1,VF21B_can_utt1,H42Kc_cv,0.1384959872506244
VF19B_can_utt1,VF21B_can_utt2,H42Kc_cv,0.04962600628098571
VF19B_can_utt1,VF21B_eng_utt1,H42Kc_cv,0.09229521790192102
VF19B_can_utt1,VF21B_eng_utt2,H42Kc_cv,0.06487508669886899
VF19B_can_utt1,VF21C_can_utt1,H42Kc_cv,0.057184842740766406
VF19B_can_utt1,VF21C_can_utt2,H42Kc_cv,0.0231845415714024
VF19B_can_utt1,VF21C_eng_utt1,H42Kc_cv,0.0909331588513339
VF19B_can_utt1,VF21C_eng_utt2,H42Kc_cv,0.0609964505201622
VF19B_can_utt1,VF21D_can_utt1,H42Kc_cv,0.012750928124935501
VF19B_can_utt1,VF21D_can_utt2,H42Kc_cv,0.007629521380532606
VF19B_can_utt1,VF21D_eng_utt1,H42Kc_cv,0.027137351883648797
VF19B_can_utt1,VF21D_eng_utt2,H42Kc_cv,0.040473589247440406
VF19B_can_utt1,VF23B_can_utt1,H42Kc_cv,0.0704547068856326
VF19B_can_utt1,VF23B_can_utt2,H42Kc_cv,0.14535474564969758
VF19B_can_utt1,VF23B_eng_utt1,H42Kc_cv,0.10150298118572632
VF19B_can_utt1,VF23B_eng_utt2,H42Kc_cv,0.13633070549922788
VF19B_can_utt1,VF23C_can_utt1,H42Kc_cv,0.0621851194329083
VF19B_can_utt1,VF23C_can_utt2,H42Kc_cv,0.32208334768540997
VF19B_can_utt1,VF23C_eng_utt1,H42Kc_cv,0.04693024071082319
VF19B_can_utt1,VF23C_eng_utt2,H42Kc_cv,0.1489587179637457
